name,epoch,loss,acc,val_loss,val_acc
plank-binary-pose-2020-10-24T17_10_33.504557.txt,100,0.07692,0.97524,0.01398,1
plank_0.2_dropout-binary-pose-2020-10-31T17_55_47.692359.txt,100,0.09651,0.96759,0.01806,0.99818
plank-2020-10-14T20_35_31.899892.txt,200,0.02882,0.99631,0.02749,0.99757
plank_0.4_dropout-binary-pose-2020-10-31T17_55_47.697761.txt,100,0.17332,0.93508,0.06052,0.99274
plank_2x0.4_dropout-binary-pose-2020-10-31T17_58_08.320153.txt,100,0.28111,0.89433,0.0859,0.99545
plank_0.5_dropout-binary-pose-2020-10-31T17_55_47.705479.txt,100,0.21304,0.91727,0.09827,0.98727
plank_0.6_dropout-binary-pose-2020-10-31T17_55_47.712967.txt,100,0.29092,0.87689,0.18858,0.93289
