epoch,loss,acc,val_loss,val_acc
1,0.6467,0.6780,0.6211,0.9121
2,0.6097,0.7775,0.5855,0.8901
3,0.5705,0.8353,0.5445,0.9103
4,0.5305,0.8660,0.5010,0.9103
5,0.4853,0.8828,0.4548,0.9103
6,0.4398,0.8916,0.4078,0.9176
7,0.3950,0.9013,0.3663,0.8919
8,0.3560,0.9100,0.3261,0.9194
9,0.3212,0.9186,0.2943,0.9093
10,0.2885,0.9277,0.2648,0.9405
11,0.2645,0.9314,0.2414,0.9505
12,0.2395,0.9425,0.2191,0.9588
13,0.2195,0.9491,0.1980,0.9570
14,0.1996,0.9575,0.1806,0.9643
15,0.1858,0.9598,0.1670,0.9643
16,0.1709,0.9628,0.1534,0.9670
17,0.1564,0.9701,0.1406,0.9734
18,0.1463,0.9740,0.1309,0.9808
19,0.1370,0.9746,0.1227,0.9725
20,0.1285,0.9772,0.1150,0.9835
21,0.1206,0.9776,0.1068,0.9853
22,0.1131,0.9793,0.1000,0.9817
23,0.1085,0.9791,0.0943,0.9853
24,0.1013,0.9819,0.0893,0.9863
25,0.0960,0.9828,0.0891,0.9853
26,0.0939,0.9835,0.0823,0.9872
27,0.0901,0.9844,0.0778,0.9872
28,0.0858,0.9855,0.0743,0.9863
29,0.0834,0.9856,0.0714,0.9881
30,0.0800,0.9865,0.0698,0.9881
31,0.0762,0.9873,0.0663,0.9881
32,0.0734,0.9865,0.0651,0.9881
33,0.0731,0.9860,0.0628,0.9881
34,0.0698,0.9867,0.0609,0.9872
35,0.0671,0.9878,0.0595,0.9881
36,0.0667,0.9867,0.0569,0.9890
37,0.0649,0.9868,0.0556,0.9890
38,0.0631,0.9884,0.0540,0.9899
39,0.0608,0.9886,0.0837,0.9826
40,0.0612,0.9882,0.0539,0.9881
41,0.0584,0.9888,0.0524,0.9890
42,0.0567,0.9883,0.0493,0.9899
43,0.0573,0.9886,0.0495,0.9899
44,0.0575,0.9884,0.0485,0.9899
45,0.0545,0.9890,0.0478,0.9881
46,0.0532,0.9889,0.0461,0.9908
47,0.0526,0.9891,0.0453,0.9908
48,0.0512,0.9893,0.0443,0.9918
49,0.0527,0.9883,0.0442,0.9908
50,0.0494,0.9901,0.0436,0.9908
51,0.0496,0.9901,0.0428,0.9908
52,0.0485,0.9893,0.0423,0.9918
53,0.0480,0.9897,0.0431,0.9890
54,0.0474,0.9898,0.0408,0.9918
