epoch,loss,acc,val_loss,val_acc
1,1.4062,0.4768,1.0315,0.6161
2,0.9787,0.7157,0.6729,1.0000
3,0.6980,0.7641,0.4191,0.9643
4,0.5311,0.8105,0.2747,0.9464
5,0.4344,0.8206,0.2345,1.0000
6,0.4244,0.8276,0.2085,1.0000
7,0.3948,0.8276,0.1928,1.0000
8,0.3792,0.8357,0.1741,0.9643
9,0.3457,0.8508,0.1703,1.0000
10,0.3603,0.8558,0.1938,1.0000
11,0.3438,0.8558,0.1616,1.0000
12,0.3730,0.8407,0.1577,0.9554
13,0.3458,0.8488,0.1551,0.9554
14,0.3267,0.8629,0.1543,1.0000
15,0.3488,0.8518,0.1488,0.9732
16,0.3392,0.8619,0.1510,1.0000
17,0.3016,0.8700,0.2124,1.0000
18,0.3512,0.8417,0.1498,1.0000
19,0.3333,0.8649,0.1521,1.0000
20,0.3194,0.8599,0.1487,1.0000
21,0.3376,0.8558,0.1469,1.0000
22,0.3356,0.8609,0.1414,1.0000
23,0.3392,0.8427,0.1349,0.9821
24,0.3272,0.8589,0.1336,0.9375
25,0.3188,0.8780,0.1330,1.0000
26,0.3383,0.8679,0.1417,1.0000
27,0.2949,0.8760,0.1269,0.9821
28,0.3125,0.8760,0.1299,1.0000
29,0.3193,0.8609,0.1493,1.0000
30,0.3013,0.8810,0.2218,1.0000
31,0.2896,0.8821,0.1266,0.9375
32,0.3071,0.8760,0.1237,0.9821
33,0.3100,0.8619,0.1256,0.9464
34,0.3071,0.8700,0.1252,0.9464
35,0.3281,0.8518,0.1245,0.9732
36,0.3181,0.8669,0.1289,0.9821
37,0.3127,0.8669,0.1283,0.9643
38,0.3278,0.8609,0.1665,1.0000
39,0.3318,0.8548,0.1369,1.0000
40,0.2949,0.8800,0.1221,0.9643
41,0.3034,0.8831,0.1205,0.9911
42,0.2799,0.8841,0.1160,0.9821
43,0.2893,0.8911,0.1202,1.0000
44,0.2994,0.8589,0.1272,1.0000
45,0.2975,0.8790,0.1195,1.0000
46,0.2847,0.8881,0.1214,1.0000
47,0.2884,0.8841,0.1118,0.9821
48,0.2679,0.8831,0.1163,0.9821
49,0.2718,0.8861,0.1136,0.9554
50,0.2777,0.8921,0.1059,0.9821
51,0.2708,0.8881,0.1310,1.0000
52,0.2827,0.8760,0.1117,0.9464
53,0.2780,0.8881,0.1113,1.0000
54,0.2594,0.8881,0.1014,0.9911
55,0.2710,0.8921,0.1001,0.9821
56,0.2774,0.8760,0.1633,1.0000
57,0.2677,0.8861,0.1109,0.9911
58,0.2852,0.8720,0.1334,1.0000
59,0.2590,0.8952,0.1051,0.9732
60,0.2762,0.8810,0.1100,1.0000
61,0.2762,0.8790,0.1147,1.0000
62,0.2572,0.8911,0.1098,1.0000
63,0.2629,0.8962,0.1046,1.0000
64,0.2655,0.8931,0.1015,0.9911
65,0.2506,0.8992,0.1002,0.9643
66,0.2398,0.9113,0.1069,1.0000
67,0.2482,0.9093,0.1243,1.0000
68,0.2766,0.8952,0.1010,1.0000
69,0.2617,0.8952,0.0966,0.9911
70,0.2752,0.8810,0.1296,1.0000
71,0.2448,0.8972,0.0962,0.9911
72,0.2810,0.8841,0.1026,1.0000
73,0.2199,0.9123,0.0941,0.9643
74,0.2616,0.8942,0.0947,0.9821
75,0.2356,0.9083,0.0965,0.9732
76,0.2562,0.9073,0.0940,1.0000
77,0.2453,0.9012,0.0888,1.0000
78,0.2565,0.9032,0.0909,1.0000
79,0.2382,0.9123,0.1014,1.0000
80,0.2471,0.9022,0.0879,1.0000
81,0.2356,0.9062,0.0903,0.9643
82,0.2364,0.9083,0.1272,1.0000
83,0.2486,0.8942,0.0989,0.9554
84,0.2226,0.9143,0.0848,0.9911
85,0.2349,0.9052,0.0852,0.9821
86,0.2301,0.9073,0.1606,1.0000
87,0.2404,0.9022,0.0822,1.0000
88,0.2159,0.9274,0.0829,1.0000
89,0.2568,0.9042,0.0871,1.0000
90,0.2672,0.8962,0.0882,1.0000
91,0.2515,0.9022,0.0946,1.0000
92,0.2114,0.9173,0.0895,1.0000
93,0.2500,0.9032,0.0785,1.0000
94,0.2149,0.9173,0.0950,1.0000
95,0.2253,0.9173,0.0788,1.0000
96,0.2492,0.8972,0.0772,1.0000
97,0.2587,0.8942,0.1142,1.0000
98,0.2199,0.9133,0.0780,1.0000
99,0.2165,0.9113,0.0769,1.0000
100,0.1900,0.9244,0.0729,1.0000
