epoch,loss,acc,val_loss,val_acc
1,0.5779,0.7282,0.4661,0.8940
2,0.3878,0.8906,0.2841,0.9465
3,0.2410,0.9430,0.1744,0.9659
4,0.1680,0.9623,0.1331,0.9664
5,0.1383,0.9655,0.1150,0.9688
6,0.1206,0.9693,0.1058,0.9697
7,0.1141,0.9708,0.0998,0.9711
8,0.1061,0.9730,0.0956,0.9716
9,0.1023,0.9732,0.0925,0.9740
10,0.0993,0.9735,0.0899,0.9726
11,0.0964,0.9746,0.0874,0.9740
12,0.0935,0.9746,0.0857,0.9740
13,0.0918,0.9756,0.0843,0.9749
14,0.0898,0.9755,0.0828,0.9745
15,0.0890,0.9763,0.0811,0.9745
16,0.0875,0.9769,0.0799,0.9745
17,0.0864,0.9757,0.0786,0.9749
18,0.0845,0.9760,0.0773,0.9745
19,0.0829,0.9767,0.0763,0.9749
20,0.0818,0.9764,0.0752,0.9754
21,0.0808,0.9770,0.0742,0.9749
22,0.0801,0.9767,0.0744,0.9730
23,0.0781,0.9764,0.0722,0.9759
24,0.0776,0.9771,0.0716,0.9754
25,0.0783,0.9767,0.0708,0.9759
26,0.0752,0.9774,0.0698,0.9759
27,0.0752,0.9782,0.0692,0.9749
28,0.0754,0.9768,0.0686,0.9759
29,0.0738,0.9776,0.0678,0.9763
30,0.0733,0.9774,0.0670,0.9759
31,0.0720,0.9771,0.0660,0.9778
32,0.0711,0.9778,0.0656,0.9763
33,0.0711,0.9770,0.0641,0.9773
34,0.0705,0.9778,0.0638,0.9773
35,0.0688,0.9783,0.0644,0.9759
36,0.0675,0.9779,0.0625,0.9763
37,0.0673,0.9786,0.0613,0.9768
38,0.0674,0.9777,0.0609,0.9773
39,0.0671,0.9780,0.0611,0.9768
40,0.0657,0.9777,0.0596,0.9768
41,0.0652,0.9788,0.0589,0.9778
42,0.0639,0.9784,0.0583,0.9773
43,0.0634,0.9789,0.0579,0.9768
44,0.0638,0.9788,0.0578,0.9773
45,0.0626,0.9784,0.0563,0.9773
46,0.0617,0.9788,0.0563,0.9778
47,0.0612,0.9785,0.0552,0.9773
48,0.0617,0.9789,0.0553,0.9778
49,0.0602,0.9786,0.0542,0.9778
50,0.0603,0.9794,0.0537,0.9773
51,0.0589,0.9795,0.0531,0.9778
52,0.0589,0.9794,0.0537,0.9773
53,0.0586,0.9795,0.0520,0.9778
54,0.0585,0.9790,0.0522,0.9782
55,0.0578,0.9796,0.0515,0.9782
56,0.0570,0.9791,0.0506,0.9782
57,0.0568,0.9797,0.0502,0.9787
58,0.0572,0.9798,0.0520,0.9763
59,0.0564,0.9802,0.0499,0.9782
60,0.0557,0.9801,0.0493,0.9782
61,0.0551,0.9798,0.0486,0.9782
62,0.0555,0.9795,0.0481,0.9797
63,0.0537,0.9802,0.0480,0.9782
64,0.0545,0.9806,0.0474,0.9792
65,0.0541,0.9800,0.0473,0.9792
66,0.0538,0.9801,0.0468,0.9787
67,0.0525,0.9808,0.0463,0.9792
68,0.0533,0.9808,0.0461,0.9782
69,0.0531,0.9806,0.0456,0.9797
70,0.0515,0.9804,0.0461,0.9782
71,0.0514,0.9805,0.0448,0.9792
72,0.0519,0.9803,0.0446,0.9792
73,0.0506,0.9804,0.0444,0.9797
74,0.0513,0.9807,0.0438,0.9792
75,0.0510,0.9806,0.0434,0.9797
76,0.0514,0.9807,0.0438,0.9787
77,0.0508,0.9807,0.0430,0.9773
78,0.0504,0.9806,0.0429,0.9792
79,0.0505,0.9811,0.0423,0.9797
80,0.0486,0.9811,0.0424,0.9773
81,0.0499,0.9804,0.0417,0.9797
82,0.0490,0.9811,0.0420,0.9792
83,0.0485,0.9812,0.0412,0.9792
84,0.0478,0.9811,0.0406,0.9806
85,0.0473,0.9816,0.0406,0.9792
86,0.0486,0.9815,0.0404,0.9792
87,0.0472,0.9819,0.0401,0.9787
88,0.0473,0.9821,0.0398,0.9782
89,0.0469,0.9822,0.0405,0.9787
90,0.0468,0.9815,0.0393,0.9806
91,0.0467,0.9829,0.0391,0.9801
92,0.0475,0.9822,0.0387,0.9806
93,0.0463,0.9821,0.0391,0.9792
94,0.0454,0.9826,0.0384,0.9801
95,0.0467,0.9821,0.0386,0.9801
96,0.0457,0.9828,0.0379,0.9816
97,0.0446,0.9835,0.0381,0.9787
98,0.0461,0.9828,0.0378,0.9820
99,0.0461,0.9830,0.0376,0.9806
100,0.0454,0.9833,0.0375,0.9801
101,0.0448,0.9830,0.0372,0.9797
102,0.0448,0.9835,0.0368,0.9816
103,0.0468,0.9823,0.0366,0.9816
