epoch,loss,acc,val_loss,val_acc
1,0.6177,0.7731,0.5510,0.9769
2,0.4745,0.9477,0.3856,0.9869
3,0.3107,0.9759,0.2226,0.9920
4,0.1859,0.9855,0.1309,0.9920
5,0.1201,0.9886,0.0833,0.9920
6,0.0845,0.9904,0.0582,0.9920
7,0.0662,0.9913,0.0449,0.9940
8,0.0528,0.9923,0.0364,0.9960
9,0.0442,0.9933,0.0306,0.9980
10,0.0382,0.9950,0.0265,0.9980
11,0.0361,0.9939,0.0234,0.9980
12,0.0315,0.9959,0.0208,0.9980
13,0.0290,0.9953,0.0186,0.9980
14,0.0250,0.9960,0.0169,0.9980
15,0.0239,0.9962,0.0155,0.9980
16,0.0229,0.9961,0.0144,0.9980
17,0.0213,0.9957,0.0133,0.9980
18,0.0203,0.9964,0.0127,1.0000
19,0.0199,0.9963,0.0118,0.9980
20,0.0181,0.9964,0.0110,0.9980
21,0.0178,0.9964,0.0104,0.9980
22,0.0166,0.9972,0.0099,0.9980
23,0.0161,0.9974,0.0094,0.9980
24,0.0162,0.9972,0.0089,0.9990
25,0.0153,0.9972,0.0086,0.9980
26,0.0145,0.9974,0.0084,0.9980
27,0.0145,0.9977,0.0079,0.9990
28,0.0142,0.9969,0.0078,0.9980
29,0.0131,0.9978,0.0073,0.9990
30,0.0120,0.9983,0.0073,0.9980
31,0.0126,0.9975,0.0068,0.9990
32,0.0123,0.9981,0.0066,1.0000
33,0.0128,0.9973,0.0065,0.9990
34,0.0124,0.9972,0.0063,0.9990
35,0.0120,0.9977,0.0060,1.0000
36,0.0113,0.9978,0.0059,1.0000
37,0.0109,0.9981,0.0057,1.0000
38,0.0106,0.9981,0.0055,1.0000
39,0.0113,0.9977,0.0055,1.0000
40,0.0099,0.9986,0.0053,1.0000
41,0.0104,0.9984,0.0051,1.0000
42,0.0101,0.9983,0.0050,1.0000
43,0.0095,0.9984,0.0049,1.0000
44,0.0099,0.9983,0.0049,0.9990
45,0.0095,0.9986,0.0047,1.0000
46,0.0093,0.9980,0.0046,1.0000
47,0.0095,0.9984,0.0045,1.0000
48,0.0091,0.9982,0.0044,1.0000
49,0.0091,0.9977,0.0043,1.0000
50,0.0086,0.9982,0.0042,1.0000
51,0.0084,0.9984,0.0042,1.0000
52,0.0087,0.9983,0.0041,1.0000
53,0.0091,0.9987,0.0040,1.0000
54,0.0095,0.9986,0.0040,1.0000
55,0.0079,0.9989,0.0039,1.0000
56,0.0086,0.9981,0.0038,1.0000
57,0.0083,0.9984,0.0038,1.0000
58,0.0075,0.9988,0.0037,1.0000
59,0.0078,0.9984,0.0037,1.0000
60,0.0083,0.9981,0.0036,1.0000
61,0.0079,0.9984,0.0036,1.0000
62,0.0076,0.9982,0.0035,1.0000
63,0.0077,0.9987,0.0035,1.0000
64,0.0080,0.9986,0.0034,1.0000
65,0.0077,0.9987,0.0034,1.0000
66,0.0077,0.9986,0.0034,1.0000
67,0.0073,0.9981,0.0033,1.0000
68,0.0073,0.9986,0.0033,1.0000
69,0.0072,0.9984,0.0032,1.0000
70,0.0073,0.9983,0.0033,1.0000
71,0.0067,0.9988,0.0031,1.0000
72,0.0074,0.9987,0.0031,1.0000
73,0.0073,0.9990,0.0030,1.0000
74,0.0065,0.9986,0.0030,1.0000
75,0.0067,0.9987,0.0030,1.0000
76,0.0067,0.9986,0.0029,1.0000
77,0.0073,0.9983,0.0029,1.0000
78,0.0066,0.9989,0.0029,1.0000
79,0.0073,0.9984,0.0028,1.0000
80,0.0066,0.9988,0.0028,1.0000
81,0.0069,0.9987,0.0028,1.0000
82,0.0066,0.9987,0.0027,1.0000
83,0.0066,0.9983,0.0027,1.0000
84,0.0072,0.9983,0.0027,1.0000
85,0.0063,0.9989,0.0027,1.0000
86,0.0076,0.9989,0.0028,1.0000
87,0.0073,0.9988,0.0026,1.0000
88,0.0065,0.9988,0.0026,1.0000
89,0.0068,0.9983,0.0027,1.0000
90,0.0061,0.9988,0.0026,1.0000
91,0.0064,0.9989,0.0026,1.0000
92,0.0061,0.9991,0.0025,1.0000
93,0.0065,0.9987,0.0025,1.0000
94,0.0062,0.9988,0.0025,1.0000
95,0.0066,0.9987,0.0024,1.0000
96,0.0061,0.9986,0.0024,1.0000
97,0.0062,0.9988,0.0024,1.0000
98,0.0063,0.9984,0.0025,1.0000
99,0.0061,0.9986,0.0025,1.0000
100,0.0061,0.9986,0.0026,1.0000
101,0.0064,0.9990,0.0023,1.0000
102,0.0059,0.9988,0.0023,1.0000
103,0.0054,0.9989,0.0023,1.0000
104,0.0067,0.9988,0.0023,1.0000
105,0.0051,0.9989,0.0022,1.0000
106,0.0056,0.9988,0.0023,1.0000
107,0.0056,0.9991,0.0022,1.0000
108,0.0057,0.9990,0.0022,1.0000
109,0.0062,0.9984,0.0022,1.0000
110,0.0055,0.9991,0.0022,1.0000
111,0.0057,0.9988,0.0023,1.0000
112,0.0059,0.9988,0.0022,1.0000
113,0.0056,0.9990,0.0021,1.0000
114,0.0056,0.9991,0.0021,1.0000
115,0.0059,0.9983,0.0021,1.0000
116,0.0059,0.9987,0.0022,1.0000
117,0.0058,0.9986,0.0022,1.0000
118,0.0058,0.9990,0.0020,1.0000
119,0.0057,0.9989,0.0020,1.0000
120,0.0051,0.9991,0.0022,1.0000
121,0.0060,0.9984,0.0020,1.0000
122,0.0055,0.9992,0.0020,1.0000
123,0.0060,0.9987,0.0024,1.0000
124,0.0050,0.9989,0.0020,1.0000
125,0.0056,0.9989,0.0020,1.0000
126,0.0052,0.9989,0.0020,1.0000
127,0.0052,0.9989,0.0020,1.0000
128,0.0056,0.9990,0.0019,1.0000
129,0.0052,0.9990,0.0019,1.0000
130,0.0057,0.9990,0.0019,1.0000
131,0.0048,0.9993,0.0019,1.0000
132,0.0047,0.9992,0.0019,1.0000
133,0.0057,0.9988,0.0019,1.0000
134,0.0054,0.9989,0.0019,1.0000
135,0.0056,0.9987,0.0018,1.0000
136,0.0052,0.9989,0.0020,1.0000
137,0.0052,0.9990,0.0018,1.0000
138,0.0050,0.9988,0.0019,1.0000
139,0.0043,0.9991,0.0019,1.0000
140,0.0052,0.9987,0.0018,1.0000
141,0.0050,0.9990,0.0018,1.0000
142,0.0052,0.9988,0.0018,1.0000
143,0.0053,0.9987,0.0018,1.0000
144,0.0056,0.9991,0.0018,1.0000
145,0.0050,0.9990,0.0018,1.0000
146,0.0047,0.9990,0.0018,1.0000
147,0.0047,0.9992,0.0017,1.0000
148,0.0051,0.9989,0.0017,1.0000
149,0.0049,0.9989,0.0017,1.0000
150,0.0051,0.9988,0.0018,1.0000
151,0.0050,0.9991,0.0018,1.0000
152,0.0055,0.9991,0.0017,1.0000
153,0.0054,0.9990,0.0018,1.0000
154,0.0047,0.9990,0.0017,1.0000
155,0.0047,0.9991,0.0019,1.0000
156,0.0050,0.9991,0.0017,1.0000
157,0.0049,0.9991,0.0017,1.0000
158,0.0055,0.9987,0.0017,1.0000
159,0.0048,0.9993,0.0017,1.0000
160,0.0045,0.9993,0.0016,1.0000
161,0.0049,0.9989,0.0016,1.0000
162,0.0046,0.9992,0.0017,1.0000
163,0.0050,0.9991,0.0016,1.0000
164,0.0047,0.9992,0.0016,1.0000
165,0.0051,0.9988,0.0016,1.0000
166,0.0050,0.9991,0.0016,1.0000
167,0.0051,0.9993,0.0016,1.0000
168,0.0048,0.9990,0.0016,1.0000
169,0.0048,0.9990,0.0016,1.0000
170,0.0052,0.9990,0.0016,1.0000
171,0.0046,0.9993,0.0016,1.0000
172,0.0052,0.9989,0.0017,1.0000
173,0.0053,0.9988,0.0016,1.0000
174,0.0050,0.9989,0.0016,1.0000
175,0.0048,0.9992,0.0016,1.0000
176,0.0048,0.9989,0.0016,1.0000
177,0.0046,0.9990,0.0016,1.0000
178,0.0048,0.9991,0.0016,1.0000
179,0.0048,0.9992,0.0016,1.0000
180,0.0048,0.9991,0.0016,1.0000
181,0.0050,0.9990,0.0016,1.0000
182,0.0051,0.9990,0.0016,1.0000
183,0.0048,0.9991,0.0016,1.0000
184,0.0044,0.9991,0.0015,1.0000
185,0.0045,0.9992,0.0015,1.0000
186,0.0050,0.9988,0.0016,1.0000
187,0.0046,0.9991,0.0015,1.0000
188,0.0041,0.9993,0.0015,1.0000
189,0.0049,0.9991,0.0015,1.0000
190,0.0049,0.9989,0.0015,1.0000
191,0.0047,0.9992,0.0015,1.0000
192,0.0046,0.9991,0.0016,1.0000
193,0.0049,0.9989,0.0016,1.0000
194,0.0048,0.9991,0.0015,1.0000
195,0.0042,0.9993,0.0015,1.0000
196,0.0044,0.9991,0.0015,1.0000
197,0.0046,0.9990,0.0014,1.0000
198,0.0047,0.9992,0.0014,1.0000
199,0.0050,0.9991,0.0015,1.0000
200,0.0046,0.9992,0.0015,1.0000
201,0.0047,0.9992,0.0014,1.0000
