epoch,loss,acc,val_loss,val_acc
1,0.5957,0.6984,0.5513,0.7442
2,0.5176,0.7779,0.4917,0.7794
3,0.4715,0.7922,0.4500,0.7831
4,0.4355,0.8073,0.4164,0.8017
5,0.4025,0.8273,0.3870,0.8536
6,0.3709,0.8553,0.3592,0.8823
7,0.3471,0.8693,0.3370,0.8740
8,0.3221,0.8771,0.3265,0.8703
9,0.3057,0.8875,0.3001,0.8906
10,0.2890,0.8959,0.2834,0.9045
11,0.2766,0.8994,0.2698,0.9036
12,0.2613,0.9036,0.2587,0.9055
13,0.2493,0.9088,0.2462,0.9064
14,0.2401,0.9140,0.2369,0.9129
15,0.2306,0.9149,0.2261,0.9268
16,0.2235,0.9202,0.2239,0.9286
17,0.2146,0.9213,0.2067,0.9259
18,0.2094,0.9268,0.2235,0.9027
19,0.1987,0.9270,0.1933,0.9388
20,0.1957,0.9298,0.1879,0.9314
21,0.1873,0.9324,0.1803,0.9351
22,0.1804,0.9373,0.1742,0.9398
23,0.1780,0.9369,0.1660,0.9435
24,0.1716,0.9391,0.1642,0.9407
25,0.1653,0.9425,0.1562,0.9509
26,0.1624,0.9453,0.1635,0.9472
27,0.1571,0.9462,0.1446,0.9518
28,0.1541,0.9455,0.1379,0.9555
29,0.1470,0.9498,0.1332,0.9620
30,0.1434,0.9512,0.1308,0.9574
31,0.1398,0.9543,0.1318,0.9527
32,0.1320,0.9561,0.1246,0.9648
33,0.1319,0.9543,0.1327,0.9629
34,0.1281,0.9562,0.1169,0.9620
35,0.1241,0.9599,0.1235,0.9546
36,0.1212,0.9584,0.1100,0.9639
37,0.1186,0.9622,0.1064,0.9657
38,0.1148,0.9604,0.1113,0.9741
39,0.1136,0.9636,0.1010,0.9657
40,0.1111,0.9636,0.1013,0.9759
41,0.1078,0.9635,0.0993,0.9666
42,0.1049,0.9661,0.0929,0.9722
43,0.1039,0.9654,0.0960,0.9731
44,0.1023,0.9657,0.0885,0.9750
45,0.0995,0.9677,0.0910,0.9694
46,0.0951,0.9692,0.0893,0.9796
47,0.0963,0.9685,0.0849,0.9759
48,0.0946,0.9699,0.0885,0.9731
49,0.0921,0.9716,0.0812,0.9778
50,0.0914,0.9704,0.0880,0.9703
51,0.0905,0.9719,0.0914,0.9694
52,0.0871,0.9715,0.0775,0.9768
53,0.0875,0.9735,0.0769,0.9768
54,0.0841,0.9745,0.0744,0.9815
55,0.0821,0.9761,0.0736,0.9833
56,0.0854,0.9729,0.0716,0.9824
57,0.0805,0.9733,0.0703,0.9815
58,0.0795,0.9745,0.0717,0.9842
59,0.0789,0.9766,0.0716,0.9796
60,0.0783,0.9752,0.0680,0.9842
61,0.0764,0.9768,0.0672,0.9805
62,0.0763,0.9757,0.0747,0.9741
63,0.0752,0.9778,0.0646,0.9824
64,0.0728,0.9777,0.0643,0.9842
65,0.0734,0.9765,0.0639,0.9824
66,0.0741,0.9765,0.0664,0.9805
67,0.0713,0.9793,0.0627,0.9805
68,0.0704,0.9780,0.0605,0.9833
69,0.0694,0.9797,0.0674,0.9768
70,0.0678,0.9798,0.0655,0.9778
71,0.0673,0.9808,0.0594,0.9833
72,0.0707,0.9794,0.0596,0.9833
73,0.0644,0.9813,0.0558,0.9833
74,0.0656,0.9804,0.0551,0.9852
75,0.0642,0.9814,0.0554,0.9852
76,0.0648,0.9808,0.0598,0.9824
77,0.0662,0.9811,0.0560,0.9842
78,0.0622,0.9809,0.0562,0.9824
79,0.0619,0.9814,0.0528,0.9833
80,0.0618,0.9816,0.0528,0.9870
81,0.0604,0.9833,0.0594,0.9796
82,0.0609,0.9827,0.0514,0.9852
83,0.0641,0.9819,0.0535,0.9833
84,0.0594,0.9830,0.0544,0.9852
85,0.0607,0.9823,0.0616,0.9842
86,0.0598,0.9827,0.0498,0.9861
87,0.0575,0.9838,0.0495,0.9842
88,0.0612,0.9809,0.0483,0.9889
89,0.0589,0.9814,0.0566,0.9805
90,0.0580,0.9837,0.0505,0.9852
91,0.0554,0.9831,0.0508,0.9889
92,0.0588,0.9821,0.0475,0.9861
93,0.0555,0.9831,0.0488,0.9852
94,0.0551,0.9820,0.0469,0.9898
95,0.0564,0.9844,0.0469,0.9889
96,0.0541,0.9840,0.0462,0.9889
97,0.0549,0.9832,0.0451,0.9889
98,0.0550,0.9839,0.0498,0.9898
99,0.0541,0.9848,0.0480,0.9852
100,0.0534,0.9846,0.0562,0.9861
101,0.0533,0.9844,0.0497,0.9842
102,0.0534,0.9851,0.0458,0.9861
103,0.0535,0.9840,0.0444,0.9898
104,0.0543,0.9846,0.0452,0.9898
105,0.0514,0.9846,0.0487,0.9833
106,0.0509,0.9843,0.0435,0.9880
107,0.0531,0.9843,0.0439,0.9889
108,0.0517,0.9852,0.0456,0.9870
109,0.0513,0.9844,0.0463,0.9842
110,0.0530,0.9835,0.0461,0.9842
111,0.0520,0.9845,0.0482,0.9824
112,0.0511,0.9845,0.0425,0.9898
113,0.0525,0.9841,0.0459,0.9852
114,0.0497,0.9861,0.0445,0.9861
115,0.0488,0.9870,0.0450,0.9833
