epoch,loss,acc,val_loss,val_acc
1,0.5099,0.7774,0.3221,0.9390
2,0.3155,0.8787,0.2161,0.9423
3,0.2765,0.8917,0.1736,0.9608
4,0.2691,0.8941,0.1635,0.9584
5,0.2585,0.8965,0.1600,0.9494
6,0.2578,0.8976,0.1527,0.9532
7,0.2525,0.9019,0.1511,0.9542
8,0.2457,0.9037,0.1352,0.9612
9,0.2458,0.9054,0.1453,0.9560
10,0.2436,0.9046,0.1586,0.9480
11,0.2397,0.9084,0.1415,0.9565
12,0.2387,0.9049,0.1331,0.9603
13,0.2370,0.9093,0.1262,0.9612
14,0.2380,0.9056,0.1469,0.9542
15,0.2331,0.9113,0.1322,0.9617
16,0.2303,0.9111,0.1393,0.9556
17,0.2316,0.9090,0.1317,0.9608
18,0.2246,0.9136,0.1215,0.9636
19,0.2270,0.9133,0.1228,0.9631
20,0.2260,0.9110,0.1300,0.9598
21,0.2295,0.9110,0.1283,0.9608
22,0.2253,0.9124,0.1189,0.9641
23,0.2256,0.9120,0.1323,0.9589
24,0.2249,0.9129,0.1270,0.9598
25,0.2247,0.9123,0.1273,0.9608
