epoch,loss,acc,val_loss,val_acc
1,0.6157,0.7636,0.5455,0.9028
2,0.4701,0.8927,0.3735,0.9423
3,0.3199,0.9224,0.2360,0.9569
4,0.2204,0.9516,0.1579,0.9808
5,0.1616,0.9688,0.1167,0.9798
6,0.1255,0.9782,0.0866,0.9927
7,0.1036,0.9813,0.0701,0.9936
8,0.0892,0.9843,0.0584,0.9954
9,0.0785,0.9859,0.0510,0.9954
10,0.0712,0.9869,0.0451,0.9954
11,0.0663,0.9875,0.0412,0.9954
12,0.0599,0.9884,0.0380,0.9954
13,0.0587,0.9878,0.0359,0.9954
14,0.0548,0.9872,0.0327,0.9954
15,0.0516,0.9889,0.0317,0.9954
16,0.0498,0.9889,0.0296,0.9954
17,0.0485,0.9897,0.0284,0.9954
18,0.0445,0.9902,0.0282,0.9954
19,0.0429,0.9908,0.0271,0.9954
20,0.0426,0.9895,0.0250,0.9954
21,0.0414,0.9905,0.0255,0.9954
22,0.0405,0.9908,0.0240,0.9954
23,0.0386,0.9907,0.0242,0.9954
24,0.0391,0.9913,0.0230,0.9954
25,0.0363,0.9907,0.0227,0.9954
26,0.0375,0.9905,0.0225,0.9954
27,0.0362,0.9910,0.0225,0.9954
28,0.0349,0.9916,0.0280,0.9908
29,0.0359,0.9914,0.0222,0.9954
30,0.0351,0.9908,0.0268,0.9908
31,0.0355,0.9899,0.0223,0.9954
32,0.0333,0.9917,0.0213,0.9954
33,0.0344,0.9910,0.0208,0.9954
34,0.0340,0.9906,0.0222,0.9936
35,0.0341,0.9908,0.0210,0.9954
36,0.0345,0.9904,0.0236,0.9908
37,0.0312,0.9915,0.0223,0.9954
38,0.0317,0.9906,0.0212,0.9936
39,0.0336,0.9902,0.0215,0.9936
40,0.0330,0.9909,0.0203,0.9954
41,0.0314,0.9914,0.0213,0.9936
42,0.0296,0.9913,0.0203,0.9954
43,0.0299,0.9914,0.0197,0.9954
44,0.0311,0.9909,0.0218,0.9918
45,0.0303,0.9915,0.0207,0.9936
46,0.0308,0.9909,0.0199,0.9936
47,0.0303,0.9911,0.0250,0.9890
48,0.0294,0.9912,0.0206,0.9927
49,0.0291,0.9916,0.0215,0.9908
50,0.0307,0.9911,0.0197,0.9945
51,0.0279,0.9914,0.0197,0.9936
52,0.0293,0.9913,0.0194,0.9936
53,0.0288,0.9912,0.0278,0.9881
54,0.0287,0.9919,0.0196,0.9927
55,0.0292,0.9911,0.0203,0.9954
56,0.0288,0.9908,0.0205,0.9954
57,0.0272,0.9919,0.0197,0.9927
58,0.0295,0.9914,0.0196,0.9927
59,0.0278,0.9915,0.0191,0.9945
60,0.0272,0.9921,0.0190,0.9945
61,0.0284,0.9919,0.0204,0.9918
62,0.0293,0.9913,0.0199,0.9927
63,0.0273,0.9917,0.0201,0.9918
64,0.0274,0.9912,0.0193,0.9954
65,0.0284,0.9917,0.0192,0.9945
66,0.0284,0.9910,0.0192,0.9945
67,0.0287,0.9906,0.0194,0.9954
68,0.0266,0.9913,0.0208,0.9908
69,0.0263,0.9919,0.0193,0.9945
70,0.0272,0.9907,0.0191,0.9927
71,0.0266,0.9912,0.0199,0.9918
72,0.0265,0.9916,0.0197,0.9954
73,0.0286,0.9908,0.0193,0.9954
74,0.0264,0.9915,0.0190,0.9927
75,0.0261,0.9914,0.0257,0.9890
76,0.0270,0.9916,0.0250,0.9890
77,0.0264,0.9915,0.0198,0.9954
78,0.0256,0.9923,0.0194,0.9927
79,0.0260,0.9917,0.0206,0.9908
80,0.0268,0.9920,0.0187,0.9945
81,0.0266,0.9915,0.0187,0.9936
82,0.0250,0.9920,0.0203,0.9908
83,0.0259,0.9917,0.0198,0.9908
84,0.0263,0.9915,0.0229,0.9899
85,0.0262,0.9911,0.0186,0.9954
86,0.0277,0.9910,0.0195,0.9954
87,0.0258,0.9921,0.0189,0.9954
88,0.0259,0.9921,0.0187,0.9945
89,0.0249,0.9919,0.0187,0.9945
90,0.0251,0.9915,0.0212,0.9899
91,0.0253,0.9920,0.0216,0.9899
92,0.0257,0.9914,0.0186,0.9936
93,0.0254,0.9920,0.0198,0.9908
94,0.0256,0.9923,0.0191,0.9954
95,0.0253,0.9922,0.0215,0.9899
96,0.0245,0.9920,0.0207,0.9908
97,0.0250,0.9912,0.0237,0.9899
98,0.0257,0.9917,0.0236,0.9890
99,0.0248,0.9919,0.0186,0.9936
100,0.0245,0.9916,0.0198,0.9908
