epoch,loss,acc,val_loss,val_acc
1,1.5959,0.2405,1.5339,0.2286
2,1.5010,0.3688,1.4353,0.6357
3,1.3914,0.5695,1.3238,0.7750
4,1.2789,0.6462,1.1942,0.8107
5,1.1436,0.6966,1.0420,0.8107
6,1.0104,0.6978,0.8921,0.8107
7,0.8765,0.7288,0.7612,0.8107
8,0.7761,0.7178,0.6602,0.8500
9,0.6857,0.7737,0.5817,0.8964
10,0.6368,0.7749,0.5252,0.8929
11,0.5826,0.7954,0.4826,0.9179
12,0.5398,0.8119,0.4471,0.8893
13,0.5073,0.8249,0.4162,0.9250
14,0.4808,0.8461,0.3936,0.8321
15,0.4491,0.8477,0.3661,0.9679
16,0.4272,0.8627,0.3443,0.9643
17,0.4014,0.8607,0.3254,0.9536
18,0.3877,0.8745,0.3116,0.8893
19,0.3700,0.8847,0.2902,0.9464
20,0.3422,0.8969,0.2726,0.9750
21,0.3278,0.9087,0.2576,0.9857
22,0.3190,0.9067,0.2455,0.9929
23,0.2944,0.9256,0.2303,0.9929
24,0.2884,0.9185,0.2188,0.9893
25,0.2732,0.9209,0.2062,0.9929
26,0.2588,0.9343,0.1967,0.9571
27,0.2461,0.9418,0.1806,0.9929
28,0.2295,0.9477,0.1704,0.9893
29,0.2225,0.9524,0.1590,0.9929
30,0.2125,0.9559,0.1547,0.9821
31,0.1996,0.9551,0.1383,0.9929
32,0.1917,0.9599,0.1341,0.9893
33,0.1864,0.9626,0.1207,0.9929
34,0.1698,0.9697,0.1139,0.9929
35,0.1610,0.9705,0.1062,0.9929
36,0.1538,0.9736,0.0966,0.9929
37,0.1495,0.9717,0.0918,0.9929
38,0.1423,0.9748,0.0881,0.9929
39,0.1342,0.9772,0.0797,0.9929
40,0.1237,0.9803,0.0720,0.9929
41,0.1229,0.9776,0.0804,1.0000
42,0.1112,0.9823,0.0661,1.0000
43,0.1111,0.9827,0.0600,1.0000
44,0.1044,0.9823,0.0571,1.0000
45,0.1036,0.9807,0.0543,1.0000
46,0.0985,0.9858,0.0489,1.0000
47,0.0915,0.9874,0.0458,1.0000
48,0.0900,0.9839,0.0492,1.0000
49,0.0868,0.9890,0.0405,1.0000
50,0.0820,0.9890,0.0366,1.0000
51,0.0769,0.9909,0.0366,1.0000
52,0.0770,0.9874,0.0322,1.0000
53,0.0714,0.9878,0.0303,1.0000
54,0.0726,0.9894,0.0284,1.0000
55,0.0716,0.9890,0.0270,1.0000
56,0.0651,0.9902,0.0250,1.0000
57,0.0650,0.9921,0.0242,1.0000
58,0.0590,0.9917,0.0247,1.0000
59,0.0602,0.9902,0.0210,1.0000
60,0.0582,0.9913,0.0212,1.0000
61,0.0560,0.9917,0.0200,1.0000
62,0.0543,0.9925,0.0190,1.0000
63,0.0542,0.9913,0.0178,1.0000
64,0.0515,0.9921,0.0201,1.0000
65,0.0472,0.9937,0.0173,1.0000
66,0.0505,0.9921,0.0148,1.0000
67,0.0474,0.9909,0.0151,1.0000
68,0.0489,0.9902,0.0153,1.0000
69,0.0482,0.9894,0.0137,1.0000
70,0.0453,0.9909,0.0127,1.0000
71,0.0422,0.9917,0.0129,1.0000
72,0.0464,0.9917,0.0117,1.0000
73,0.0452,0.9921,0.0115,1.0000
74,0.0379,0.9961,0.0114,1.0000
75,0.0366,0.9965,0.0102,1.0000
76,0.0372,0.9945,0.0096,1.0000
77,0.0366,0.9949,0.0111,1.0000
78,0.0362,0.9937,0.0110,1.0000
79,0.0381,0.9937,0.0090,1.0000
80,0.0372,0.9949,0.0087,1.0000
81,0.0325,0.9961,0.0081,1.0000
82,0.0362,0.9929,0.0089,1.0000
83,0.0329,0.9929,0.0081,1.0000
84,0.0363,0.9945,0.0084,1.0000
85,0.0306,0.9965,0.0085,1.0000
86,0.0317,0.9949,0.0073,1.0000
87,0.0340,0.9913,0.0065,1.0000
88,0.0276,0.9949,0.0069,1.0000
89,0.0307,0.9925,0.0080,1.0000
90,0.0292,0.9969,0.0068,1.0000
91,0.0306,0.9949,0.0065,1.0000
92,0.0315,0.9929,0.0101,1.0000
93,0.0268,0.9972,0.0058,1.0000
94,0.0282,0.9969,0.0054,1.0000
95,0.0293,0.9945,0.0057,1.0000
96,0.0279,0.9957,0.0051,1.0000
97,0.0272,0.9957,0.0058,1.0000
98,0.0278,0.9945,0.0051,1.0000
99,0.0274,0.9933,0.0049,1.0000
100,0.0316,0.9929,0.0048,1.0000
101,0.0250,0.9976,0.0043,1.0000
102,0.0241,0.9961,0.0044,1.0000
103,0.0213,0.9980,0.0046,1.0000
104,0.0266,0.9961,0.0046,1.0000
105,0.0232,0.9969,0.0046,1.0000
106,0.0225,0.9976,0.0044,1.0000
107,0.0247,0.9961,0.0040,1.0000
108,0.0214,0.9976,0.0037,1.0000
109,0.0245,0.9961,0.0035,1.0000
110,0.0214,0.9965,0.0035,1.0000
111,0.0234,0.9961,0.0034,1.0000
112,0.0253,0.9937,0.0043,1.0000
113,0.0213,0.9976,0.0035,1.0000
114,0.0234,0.9945,0.0038,1.0000
115,0.0247,0.9953,0.0039,1.0000
116,0.0202,0.9976,0.0032,1.0000
117,0.0222,0.9953,0.0032,1.0000
118,0.0209,0.9961,0.0030,1.0000
119,0.0244,0.9945,0.0036,1.0000
120,0.0192,0.9972,0.0031,1.0000
121,0.0210,0.9957,0.0028,1.0000
122,0.0232,0.9969,0.0030,1.0000
123,0.0191,0.9972,0.0028,1.0000
124,0.0191,0.9969,0.0028,1.0000
125,0.0176,0.9965,0.0030,1.0000
126,0.0182,0.9965,0.0024,1.0000
127,0.0200,0.9969,0.0025,1.0000
128,0.0189,0.9969,0.0027,1.0000
129,0.0208,0.9953,0.0024,1.0000
130,0.0182,0.9972,0.0029,1.0000
131,0.0194,0.9965,0.0024,1.0000
132,0.0198,0.9961,0.0022,1.0000
133,0.0185,0.9949,0.0022,1.0000
134,0.0206,0.9957,0.0041,1.0000
135,0.0202,0.9961,0.0024,1.0000
136,0.0198,0.9961,0.0036,1.0000
137,0.0178,0.9972,0.0029,1.0000
138,0.0179,0.9961,0.0021,1.0000
139,0.0181,0.9961,0.0024,1.0000
140,0.0165,0.9961,0.0025,1.0000
141,0.0162,0.9972,0.0025,1.0000
142,0.0149,0.9980,0.0018,1.0000
143,0.0163,0.9980,0.0019,1.0000
144,0.0190,0.9957,0.0019,1.0000
145,0.0194,0.9953,0.0018,1.0000
146,0.0184,0.9965,0.0024,1.0000
147,0.0177,0.9953,0.0018,1.0000
148,0.0174,0.9976,0.0019,1.0000
149,0.0159,0.9980,0.0017,1.0000
150,0.0133,0.9988,0.0018,1.0000
151,0.0146,0.9980,0.0016,1.0000
152,0.0155,0.9972,0.0018,1.0000
153,0.0143,0.9980,0.0016,1.0000
154,0.0143,0.9988,0.0017,1.0000
155,0.0149,0.9980,0.0015,1.0000
156,0.0139,0.9984,0.0014,1.0000
157,0.0147,0.9972,0.0015,1.0000
158,0.0166,0.9972,0.0015,1.0000
159,0.0134,0.9984,0.0014,1.0000
160,0.0166,0.9953,0.0015,1.0000
161,0.0173,0.9969,0.0014,1.0000
162,0.0148,0.9976,0.0015,1.0000
163,0.0132,0.9984,0.0014,1.0000
164,0.0153,0.9969,0.0016,1.0000
165,0.0161,0.9980,0.0016,1.0000
166,0.0133,0.9976,0.0017,1.0000
167,0.0135,0.9980,0.0016,1.0000
168,0.0159,0.9965,0.0014,1.0000
169,0.0131,0.9980,0.0015,1.0000
170,0.0133,0.9976,0.0013,1.0000
171,0.0146,0.9972,0.0013,1.0000
172,0.0136,0.9965,0.0011,1.0000
173,0.0127,0.9980,0.0012,1.0000
174,0.0123,0.9980,0.0011,1.0000
175,0.0125,0.9988,0.0011,1.0000
176,0.0171,0.9961,0.0012,1.0000
177,0.0166,0.9961,0.0013,1.0000
178,0.0130,0.9984,0.0013,1.0000
179,0.0145,0.9976,0.0012,1.0000
180,0.0140,0.9972,0.0011,1.0000
181,0.0142,0.9976,0.0011,1.0000
182,0.0121,0.9976,0.0011,1.0000
183,0.0112,0.9988,0.0010,1.0000
184,0.0124,0.9988,0.0012,1.0000
185,0.0136,0.9980,9.8671e-04,1.0000
186,0.0118,0.9972,0.0011,1.0000
187,0.0123,0.9980,9.5500e-04,1.0000
188,0.0124,0.9976,0.0011,1.0000
189,0.0124,0.9976,0.0010,1.0000
190,0.0126,0.9965,0.0010,1.0000
191,0.0127,0.9969,0.0011,1.0000
192,0.0135,0.9976,0.0010,1.0000
193,0.0147,0.9965,9.2949e-04,1.0000
194,0.0106,0.9992,8.6967e-04,1.0000
195,0.0127,0.9976,0.0010,1.0000
196,0.0124,0.9972,0.0011,1.0000
197,0.0142,0.9965,9.8291e-04,1.0000
198,0.0134,0.9969,0.0010,1.0000
199,0.0129,0.9980,0.0011,1.0000
200,0.0115,0.9980,0.0012,1.0000
