exercise name,k-fold 1,k-fold 2,k-fold 3,k-fold 4,k-fold 5,k-fold 6,k-fold 7,k-fold 8,k-fold 9,k-fold 10,avg
push-up,96.20,97.13,96.76,96.01,91.37,96.75,97.40,93.50,97.86,96.75,95.97
