exercise name,epoch,batch_size,dropout,lstm_layer,n_hidden,seconds_to_finish,k-fold 1,k-fold 2,k-fold 3,k-fold 4,k-fold 5,k-fold 6,k-fold 7,k-fold 8,k-fold 9,k-fold 10,avg
squat,250,200,0.3,2,11,4324.58597612381,99.82,98.03,99.82,100.00,97.13,58.42,96.42,98.75,99.64,99.64,94.77
