exercise name,epoch,batch_size,dropout,lstm_layer,n_hidden,seconds_to_finish,k-fold 1,k-fold 2,k-fold 3,k-fold 4,k-fold 5,k-fold 6,k-fold 7,k-fold 8,k-fold 9,k-fold 10,avg
sit-up,300,100,0.3,2,11,10893.351223945618,100.00,100.00,99.87,99.87,99.87,99.87,99.86,99.46,46.55,97.97,94.33
