exercise name,epoch,batch_size,dropout,lstm_layer,n_hidden,seconds_to_finish,k-fold 1,k-fold 2,k-fold 3,k-fold 4,k-fold 5,k-fold 6,k-fold 7,k-fold 8,k-fold 9,k-fold 10,avg
sit-up,450,100,0.3,2,11,14754.186645507812,100.00,98.80,99.88,100.00,100.00,99.28,76.44,99.88,99.76,99.76,97.38
