exercise name,epoch,batch_size,dropout,lstm_layer,n_hidden,seconds_to_finish,k-fold 1,k-fold 2,k-fold 3,k-fold 4,k-fold 5,k-fold 6,k-fold 7,k-fold 8,k-fold 9,k-fold 10,avg
push-up,450,100,0.5,3,11,21483.374238729477,99.46,99.73,99.46,98.12,99.64,99.55,99.46,99.64,98.21,98.21,99.15
