exercise name,k-fold 1,k-fold 2,k-fold 3,k-fold 4,k-fold 5,k-fold 6,k-fold 7,k-fold 8,k-fold 9,k-fold 10,avg
push-up,99.07,98.52,98.80,98.24,99.07,99.26,98.79,97.96,99.07,98.61,98.74
