exercise name,k-fold 1,k-fold 2,k-fold 3,k-fold 4,k-fold 5,k-fold 6,k-fold 7,k-fold 8,k-fold 9,k-fold 10,avg
squat,98.99,99.36,98.99,99.63,98.90,99.45,99.45,99.17,98.90,99.17,99.20
