exercise name,k-fold 1,k-fold 2,k-fold 3,k-fold 4,k-fold 5,k-fold 6,k-fold 7,k-fold 8,k-fold 9,k-fold 10,avg
push-up,98.89,98.52,98.70,98.89,97.87,98.98,98.33,98.70,99.07,98.33,98.63
