exercise name,k-fold 1,k-fold 2,k-fold 3,k-fold 4,k-fold 5,k-fold 6,k-fold 7,k-fold 8,k-fold 9,k-fold 10,avg
push-up,97.78,97.31,98.15,95.83,97.03,63.73,96.84,96.56,97.12,96.56,93.69
