exercise name,k-fold 1,k-fold 2,k-fold 3,k-fold 4,k-fold 5,k-fold 6,k-fold 7,k-fold 8,k-fold 9,k-fold 10,avg
push-up,96.33,99.08,98.15,97.22,98.15,91.67,92.59,94.44,98.15,100.00,96.58
