exercise name,epoch,batch_size,dropout,lstm_layer,n_hidden,seconds_to_finish,k-fold 1,k-fold 2,k-fold 3,k-fold 4,k-fold 5,k-fold 6,k-fold 7,k-fold 8,k-fold 9,k-fold 10,avg
squat,200,200,0.3,2,11,3670.2608857154846,99.82,49.10,98.92,99.82,99.10,99.28,98.57,50.00,98.74,99.46,89.28
