exercise name,k-fold 1,k-fold 2,k-fold 3,k-fold 4,k-fold 5,k-fold 6,k-fold 7,k-fold 8,k-fold 9,k-fold 10,avg
push-up,92.66,88.99,95.37,86.11,93.52,64.81,96.30,88.89,80.56,96.30,88.35
