exercise name,epoch,batch_size,dropout,lstm_layer,n_hidden,seconds_to_finish,k-fold 1,k-fold 2,k-fold 3,k-fold 4,k-fold 5,k-fold 6,k-fold 7,k-fold 8,k-fold 9,k-fold 10,avg
push-up,200,150,0.3,2,22,4975.541721105576,99.64,99.29,98.93,99.29,98.93,99.29,99.88,97.97,98.45,99.40,99.11
