exercise name,k-fold 1,k-fold 2,k-fold 3,k-fold 4,k-fold 5,k-fold 6,k-fold 7,k-fold 8,k-fold 9,k-fold 10,avg
push-up,97.50,96.85,96.57,97.68,97.12,97.40,95.17,97.21,97.12,96.47,96.91
