exercise name,k-fold 1,k-fold 2,k-fold 3,k-fold 4,k-fold 5,k-fold 6,k-fold 7,k-fold 8,k-fold 9,k-fold 10,avg
push-up,98.80,98.61,99.17,98.52,38.78,98.70,94.61,98.89,99.26,98.42,92.37
