exercise name,k-fold 1,k-fold 2,k-fold 3,k-fold 4,k-fold 5,k-fold 6,k-fold 7,k-fold 8,k-fold 9,k-fold 10,avg
push-up,98.24,96.94,98.33,91.19,97.22,96.66,97.86,97.21,98.51,97.49,96.97
