exercise name,epoch,batch_size,dropout,lstm_layer,n_hidden,seconds_to_finish,k-fold 1,k-fold 2,k-fold 3,k-fold 4,k-fold 5,k-fold 6,k-fold 7,k-fold 8,k-fold 9,k-fold 10,avg
push-up,250,100,0.3,2,11,9122.31136059761,91.43,97.02,98.45,98.21,96.67,97.02,93.93,98.69,99.64,99.64,97.07
