exercise name,k-fold 1,k-fold 2,k-fold 3,k-fold 4,k-fold 5,k-fold 6,k-fold 7,k-fold 8,k-fold 9,k-fold 10,avg
push-up,99.35,98.98,99.26,98.33,97.59,98.98,99.07,98.14,99.26,98.61,98.76
