exercise name,k-fold 1,k-fold 2,k-fold 3,k-fold 4,k-fold 5,k-fold 6,k-fold 7,k-fold 8,k-fold 9,k-fold 10,avg
squat,95.24,92.38,91.35,80.77,91.35,92.31,86.54,92.31,90.38,88.46,90.11
