exercise name,k-fold 1,k-fold 2,k-fold 3,k-fold 4,k-fold 5,k-fold 6,k-fold 7,k-fold 8,k-fold 9,k-fold 10,avg
push-up,99.44,98.98,99.26,98.89,89.15,98.70,97.21,98.51,99.07,98.79,97.80
