exercise name,k-fold 1,k-fold 2,k-fold 3,k-fold 4,k-fold 5,k-fold 6,k-fold 7,k-fold 8,k-fold 9,k-fold 10,avg
push-up,96.48,96.29,95.83,96.38,96.85,95.36,96.19,96.66,96.66,96.47,96.32
