exercise name,k-fold 1,k-fold 2,k-fold 3,k-fold 4,k-fold 5,k-fold 6,k-fold 7,k-fold 8,k-fold 9,k-fold 10,avg
push-up,97.03,97.50,97.59,97.59,67.81,98.52,96.75,96.94,98.51,97.40,94.56
