exercise name,k-fold 1,k-fold 2,k-fold 3,k-fold 4,k-fold 5,k-fold 6,k-fold 7,k-fold 8,k-fold 9,k-fold 10,avg
push-up,98.70,98.70,98.89,98.70,98.33,98.98,98.98,98.24,98.98,98.42,98.69
