exercise name,k-fold 1,k-fold 2,k-fold 3,k-fold 4,k-fold 5,k-fold 6,k-fold 7,k-fold 8,k-fold 9,k-fold 10,avg
push-up,98.98,98.70,98.80,98.61,44.99,98.79,95.91,97.96,98.98,98.05,92.98
