exercise name,epoch,batch_size,dropout,lstm_layer,n_hidden,seconds_to_finish,k-fold 1,k-fold 2,k-fold 3,k-fold 4,k-fold 5,k-fold 6,k-fold 7,k-fold 8,k-fold 9,k-fold 10,avg
squat,450,200,0.3,4,22,17116.463323116302,99.82,99.82,73.48,48.57,98.21,98.57,93.55,99.82,99.82,99.46,91.11
