exercise name,epoch,batch_size,dropout,lstm_layer,n_hidden,seconds_to_finish,k-fold 1,k-fold 2,k-fold 3,k-fold 4,k-fold 5,k-fold 6,k-fold 7,k-fold 8,k-fold 9,k-fold 10,avg
squat,450,100,0.5,3,44,11633.710287809372,50.54,70.25,55.02,29.75,99.10,51.61,55.38,90.32,60.14,53.78,61.59
