exercise name,k-fold 1,k-fold 2,k-fold 3,k-fold 4,k-fold 5,k-fold 6,k-fold 7,k-fold 8,k-fold 9,k-fold 10,avg
push-up,98.80,98.61,98.89,98.05,98.52,99.07,91.92,97.49,98.89,98.24,97.85
