exercise name,k-fold 1,k-fold 2,k-fold 3,k-fold 4,k-fold 5,k-fold 6,k-fold 7,k-fold 8,k-fold 9,k-fold 10,avg
plank,100.00,91.07,92.73,88.18,89.09,100.00,95.45,91.82,100.00,84.55,93.29
