exercise name,epoch,batch_size,dropout,lstm_layer,n_hidden,seconds_to_finish,k-fold 1,k-fold 2,k-fold 3,k-fold 4,k-fold 5,k-fold 6,k-fold 7,k-fold 8,k-fold 9,k-fold 10,avg
plank,300,150,0.3,2,11,6762.149396419525,99.35,97.89,99.68,99.43,99.76,99.67,99.67,100.00,98.94,99.67,99.41
