exercise name,k-fold 1,k-fold 2,k-fold 3,k-fold 4,k-fold 5,k-fold 6,k-fold 7,k-fold 8,k-fold 9,k-fold 10,avg
push-up,97.87,97.59,97.87,97.87,96.29,97.50,94.06,97.21,98.89,96.38,97.15
