exercise name,epoch,batch_size,dropout,lstm_layer,n_hidden,seconds_to_finish,k-fold 1,k-fold 2,k-fold 3,k-fold 4,k-fold 5,k-fold 6,k-fold 7,k-fold 8,k-fold 9,k-fold 10,avg
sit-up,450,150,0.3,3,22,19459.265669107437,100.00,100.00,100.00,100.00,50.24,100.00,99.16,100.00,98.67,80.72,92.88
