exercise name,epoch,batch_size,dropout,lstm_layer,n_hidden,seconds_to_finish,k-fold 1,k-fold 2,k-fold 3,k-fold 4,k-fold 5,k-fold 6,k-fold 7,k-fold 8,k-fold 9,k-fold 10,avg
sit-up,250,100,0.5,2,11,11553.00184726715,99.87,85.16,99.60,99.60,100.00,100.00,100.00,99.73,43.57,96.21,92.37
