exercise name,epoch,batch_size,dropout,lstm_layer,n_hidden,seconds_to_finish,k-fold 1,k-fold 2,k-fold 3,k-fold 4,k-fold 5,k-fold 6,k-fold 7,k-fold 8,k-fold 9,k-fold 10,avg
plank,200,150,0.3,2,11,5367.550826311111,98.29,98.13,99.51,98.78,95.61,99.02,99.76,98.94,99.92,98.86,98.68
