epoch,loss,acc,val_loss,val_acc
1,0.5942,0.7044,0.5340,0.7766
2,0.4909,0.7903,0.4470,0.7859
3,0.4213,0.8090,0.3780,0.8601
4,0.3603,0.8587,0.3283,0.8591
5,0.3162,0.8847,0.2821,0.9008
6,0.2878,0.8988,0.2478,0.9110
7,0.2675,0.9025,0.2285,0.9175
8,0.2487,0.9132,0.2199,0.9101
9,0.2348,0.9175,0.2083,0.9323
10,0.2200,0.9194,0.1716,0.9416
11,0.2077,0.9211,0.1581,0.9527
12,0.1955,0.9277,0.1507,0.9425
13,0.1873,0.9304,0.1558,0.9425
14,0.1743,0.9371,0.1515,0.9462
15,0.1664,0.9400,0.1284,0.9601
16,0.1580,0.9433,0.1232,0.9564
17,0.1534,0.9449,0.1150,0.9592
18,0.1371,0.9546,0.1139,0.9583
19,0.1360,0.9543,0.0962,0.9713
20,0.1244,0.9591,0.0888,0.9759
21,0.1126,0.9626,0.1479,0.9472
22,0.1064,0.9670,0.0996,0.9620
23,0.1019,0.9682,0.0921,0.9703
24,0.0998,0.9682,0.0879,0.9703
25,0.0907,0.9715,0.0712,0.9768
26,0.0881,0.9709,0.0912,0.9685
27,0.0901,0.9709,0.0627,0.9787
28,0.0843,0.9726,0.1069,0.9666
29,0.0812,0.9747,0.0692,0.9778
30,0.0777,0.9778,0.0622,0.9796
31,0.0757,0.9774,0.0597,0.9805
32,0.0727,0.9776,0.0528,0.9842
33,0.0722,0.9780,0.0585,0.9842
34,0.0718,0.9777,0.0535,0.9824
35,0.0670,0.9802,0.0557,0.9842
36,0.0663,0.9809,0.0475,0.9842
37,0.0656,0.9791,0.0526,0.9842
38,0.0635,0.9814,0.0477,0.9824
39,0.0626,0.9814,0.0496,0.9824
40,0.0601,0.9822,0.0467,0.9870
41,0.0601,0.9821,0.0451,0.9870
42,0.0584,0.9825,0.0451,0.9870
43,0.0546,0.9836,0.0437,0.9852
44,0.0558,0.9845,0.0433,0.9870
45,0.0563,0.9830,0.0631,0.9768
46,0.0563,0.9839,0.0440,0.9880
47,0.0544,0.9840,0.0415,0.9861
48,0.0552,0.9836,0.0543,0.9778
49,0.0544,0.9835,0.0464,0.9870
50,0.0548,0.9835,0.0423,0.9861
51,0.0514,0.9846,0.0407,0.9861
52,0.0499,0.9857,0.0424,0.9870
53,0.0513,0.9834,0.0773,0.9750
54,0.0514,0.9851,0.0480,0.9842
55,0.0508,0.9847,0.0385,0.9898
56,0.0517,0.9846,0.0380,0.9898
57,0.0492,0.9856,0.0384,0.9889
58,0.0493,0.9845,0.0421,0.9870
59,0.0487,0.9855,0.0468,0.9861
60,0.0476,0.9868,0.0414,0.9880
61,0.0465,0.9870,0.0377,0.9889
62,0.0470,0.9863,0.0387,0.9889
63,0.0458,0.9867,0.0375,0.9889
64,0.0471,0.9865,0.0369,0.9898
65,0.0462,0.9875,0.0503,0.9852
66,0.0472,0.9875,0.0407,0.9842
67,0.0457,0.9876,0.0720,0.9741
68,0.0430,0.9881,0.0372,0.9870
69,0.0432,0.9868,0.0371,0.9889
70,0.0451,0.9866,0.0538,0.9815
71,0.0433,0.9878,0.0378,0.9889
72,0.0457,0.9862,0.0410,0.9861
73,0.0405,0.9879,0.0358,0.9880
74,0.0409,0.9884,0.0375,0.9889
