epoch,loss,acc,val_loss,val_acc
1,1.7215,0.5340,0.7920,0.5456
2,1.1648,0.5470,0.7166,0.5680
3,1.0112,0.5775,0.6856,0.5993
4,0.9112,0.5965,0.6407,0.6270
5,0.8501,0.6189,0.6275,0.6521
6,0.8204,0.6224,0.6339,0.6708
7,0.7745,0.6365,0.6003,0.6816
8,0.7565,0.6479,0.6050,0.6932
9,0.7389,0.6562,0.6146,0.7075
10,0.7118,0.6664,0.6029,0.7039
11,0.6944,0.6687,0.5972,0.7138
12,0.6867,0.6719,0.5846,0.7200
13,0.6846,0.6750,0.5812,0.7245
14,0.6737,0.6786,0.5969,0.7263
15,0.6773,0.6879,0.5822,0.7299
16,0.6510,0.6939,0.5558,0.7343
17,0.6347,0.6913,0.5503,0.7326
18,0.6256,0.7020,0.5487,0.7343
19,0.6197,0.7105,0.5429,0.7388
20,0.6160,0.7078,0.5404,0.7469
21,0.6020,0.7128,0.5390,0.7639
22,0.6009,0.7180,0.5392,0.7648
23,0.5902,0.7259,0.5332,0.7621
24,0.5875,0.7257,0.5360,0.7728
25,0.5845,0.7319,0.5260,0.7764
26,0.5819,0.7371,0.5223,0.7683
27,0.6004,0.7317,0.5217,0.7782
28,0.5748,0.7421,0.5168,0.7755
29,0.5628,0.7516,0.5176,0.7791
30,0.5595,0.7530,0.4999,0.7871
31,0.5547,0.7638,0.5098,0.7826
32,0.5570,0.7576,0.4994,0.7907
33,0.5471,0.7620,0.5176,0.7853
34,0.5637,0.7561,0.5122,0.7826
35,0.5426,0.7625,0.4846,0.7916
36,0.5250,0.7687,0.4816,0.7979
37,0.5332,0.7706,0.4841,0.7907
38,0.5272,0.7685,0.4750,0.7979
39,0.5180,0.7778,0.4700,0.7987
40,0.5137,0.7765,0.4663,0.8023
41,0.5054,0.7801,0.4630,0.8032
42,0.5063,0.7803,0.4587,0.8041
43,0.5064,0.7797,0.4564,0.8032
44,0.5034,0.7833,0.4542,0.8041
45,0.4963,0.7849,0.4565,0.8104
46,0.4873,0.7889,0.4485,0.8148
47,0.4865,0.7949,0.4446,0.8157
48,0.4787,0.7972,0.4422,0.8175
49,0.4742,0.7996,0.4354,0.8184
50,0.4733,0.7993,0.4339,0.8184
51,0.4677,0.7998,0.4309,0.8193
52,0.4621,0.8014,0.4270,0.8229
53,0.4562,0.8012,0.4226,0.8256
54,0.4578,0.8032,0.4185,0.8292
55,0.4533,0.8007,0.4130,0.8345
56,0.4484,0.8069,0.4075,0.8318
57,0.4426,0.8088,0.4033,0.8327
58,0.4408,0.8110,0.4022,0.8399
59,0.4348,0.8158,0.4001,0.8381
60,0.4351,0.8119,0.3977,0.8390
61,0.4294,0.8172,0.3917,0.8435
62,0.4357,0.8142,0.4060,0.8399
63,0.4281,0.8120,0.3857,0.8479
64,0.4247,0.8176,0.3824,0.8488
65,0.4173,0.8214,0.3768,0.8470
66,0.4105,0.8236,0.3763,0.8524
67,0.4165,0.8240,0.3830,0.8488
68,0.4169,0.8217,0.3750,0.8542
69,0.4119,0.8246,0.3703,0.8587
70,0.4016,0.8324,0.3668,0.8596
71,0.3976,0.8286,0.3630,0.8649
72,0.3927,0.8343,0.3611,0.8623
73,0.3914,0.8361,0.3595,0.8623
74,0.3920,0.8340,0.3554,0.8623
75,0.3851,0.8360,0.3519,0.8658
76,0.3834,0.8397,0.3514,0.8712
77,0.3834,0.8368,0.3459,0.8676
78,0.3771,0.8395,0.3445,0.8703
79,0.3745,0.8426,0.3459,0.8685
80,0.3731,0.8448,0.3396,0.8685
81,0.3622,0.8462,0.3401,0.8676
82,0.3685,0.8468,0.3426,0.8721
83,0.3643,0.8478,0.3490,0.8739
84,0.3579,0.8499,0.3277,0.8766
85,0.3498,0.8508,0.3266,0.8748
86,0.3455,0.8588,0.3221,0.8757
87,0.3455,0.8565,0.3221,0.8775
88,0.3429,0.8601,0.3160,0.8837
89,0.3414,0.8556,0.3183,0.8810
90,0.3362,0.8623,0.3109,0.8784
91,0.3302,0.8639,0.3079,0.8846
92,0.3286,0.8655,0.3053,0.8828
93,0.3270,0.8691,0.3025,0.8846
94,0.3221,0.8697,0.2989,0.8882
95,0.3208,0.8702,0.2971,0.8846
96,0.3187,0.8698,0.2925,0.8909
97,0.3123,0.8746,0.2888,0.8962
98,0.3049,0.8774,0.2874,0.8927
99,0.3064,0.8787,0.2830,0.9016
100,0.3069,0.8836,0.2934,0.9007
101,0.3016,0.8845,0.2861,0.8971
102,0.2922,0.8880,0.2734,0.9025
103,0.2860,0.8891,0.2653,0.9088
104,0.2749,0.8936,0.2589,0.9168
105,0.2762,0.8952,0.2551,0.9186
106,0.2843,0.8919,0.2564,0.9204
107,0.2698,0.9006,0.2465,0.9204
108,0.2621,0.9035,0.2431,0.9249
109,0.2627,0.9048,0.2356,0.9240
110,0.2546,0.9077,0.2204,0.9320
111,0.2376,0.9148,0.2140,0.9338
112,0.2281,0.9192,0.2079,0.9365
113,0.2238,0.9213,0.1981,0.9401
114,0.2136,0.9240,0.1913,0.9410
115,0.2106,0.9266,0.1889,0.9410
116,0.2043,0.9281,0.1836,0.9436
117,0.2011,0.9302,0.1750,0.9472
118,0.1886,0.9350,0.1697,0.9499
119,0.1875,0.9363,0.1657,0.9517
120,0.1786,0.9399,0.1591,0.9544
121,0.1712,0.9437,0.1571,0.9544
122,0.1693,0.9444,0.1523,0.9580
123,0.1647,0.9459,0.1477,0.9597
124,0.1597,0.9487,0.1443,0.9606
125,0.1538,0.9495,0.1417,0.9615
