epoch,loss,acc,val_loss,val_acc
1,1.6035,0.2599,1.5012,0.4149
2,1.4540,0.4254,1.3236,0.5177
3,1.2530,0.5010,1.0687,0.6596
4,0.9389,0.6274,0.6926,0.7057
5,0.6993,0.6755,0.5450,0.8156
6,0.5989,0.7180,0.4750,0.8156
7,0.5664,0.7156,0.4342,0.8156
8,0.5197,0.7523,0.3972,0.8156
9,0.5034,0.7625,0.3656,0.8404
10,0.4932,0.7625,0.3452,0.8794
11,0.4548,0.7850,0.3281,0.8156
12,0.4420,0.7759,0.3051,0.9468
13,0.4387,0.7968,0.3006,0.8156
14,0.4275,0.8039,0.2792,0.9752
15,0.4106,0.8106,0.2657,0.9858
16,0.4085,0.8117,0.2606,0.9574
17,0.4034,0.8161,0.2444,0.9433
18,0.4034,0.8267,0.2348,0.9716
19,0.3701,0.8456,0.2231,0.9752
20,0.3820,0.8342,0.2172,0.9858
21,0.3780,0.8243,0.2174,0.9043
22,0.3693,0.8381,0.2036,0.9894
23,0.3599,0.8472,0.2001,0.9468
24,0.3550,0.8432,0.1944,0.9291
25,0.3470,0.8432,0.1830,0.9858
26,0.3326,0.8503,0.1770,0.9965
27,0.3525,0.8456,0.1716,0.9965
28,0.3442,0.8527,0.1820,0.9220
29,0.3406,0.8562,0.1619,0.9894
30,0.3296,0.8602,0.1542,0.9965
31,0.3267,0.8606,0.1718,0.9113
32,0.3448,0.8452,0.1532,0.9823
33,0.3204,0.8700,0.1533,0.9823
34,0.3326,0.8606,0.1527,0.9752
35,0.3107,0.8708,0.1420,0.9929
36,0.3259,0.8700,0.1582,0.9362
37,0.3280,0.8551,0.1654,0.9539
38,0.3025,0.8712,0.1400,0.9752
39,0.3077,0.8677,0.1600,0.9220
40,0.3275,0.8570,0.1430,0.9965
41,0.3159,0.8637,0.1310,0.9965
42,0.3004,0.8728,0.1285,0.9823
43,0.2933,0.8732,0.1157,0.9929
44,0.2919,0.8803,0.1266,0.9752
45,0.2996,0.8736,0.1173,0.9929
46,0.3134,0.8767,0.1194,0.9965
47,0.3017,0.8688,0.1350,0.9574
48,0.3120,0.8688,0.1369,0.9610
49,0.2901,0.8870,0.1110,0.9965
50,0.2770,0.8826,0.1239,0.9681
51,0.3080,0.8685,0.1077,0.9965
52,0.2902,0.8826,0.1067,0.9929
53,0.2839,0.8850,0.1332,0.9539
54,0.2824,0.8807,0.1130,0.9823
55,0.2835,0.8858,0.0993,0.9965
56,0.2743,0.8885,0.1018,0.9894
57,0.2656,0.8901,0.1132,0.9823
58,0.2619,0.8948,0.0898,0.9929
59,0.2645,0.8929,0.0889,0.9965
60,0.2773,0.8913,0.1005,0.9894
