epoch,loss,acc,val_loss,val_acc
1,74.2597,0.4806,15.5830,0.5054
2,36.3377,0.5007,16.2295,0.5036
3,37.4639,0.4971,15.5713,0.5143
4,35.4365,0.4939,16.4137,0.4946
5,36.9618,0.4927,16.7961,0.5000
6,37.5084,0.4897,13.5449,0.5125
7,35.6103,0.4883,14.7682,0.5090
8,35.4235,0.5057,15.0170,0.5090
9,35.7566,0.4947,14.0382,0.5125
10,33.9215,0.5023,15.0584,0.5108
11,36.1467,0.4917,15.1316,0.4928
12,32.4695,0.4937,15.0751,0.5036
13,32.8906,0.4971,16.9211,0.5018
14,37.3199,0.4871,17.9153,0.4892
15,35.0701,0.4903,19.9305,0.4821
16,33.3095,0.4871,15.3424,0.4803
17,31.2380,0.4955,15.5079,0.4910
18,32.5292,0.4921,17.4806,0.4928
19,34.5385,0.4887,18.3246,0.4910
20,35.9631,0.4796,17.9092,0.4946
21,34.7844,0.4868,17.9258,0.4892
22,36.8826,0.4774,17.6011,0.4695
23,35.0339,0.4883,17.0760,0.4946
24,34.4163,0.4899,15.6301,0.4749
25,34.1295,0.4782,16.6831,0.4803
26,32.5063,0.4816,17.6466,0.4731
27,34.2849,0.4718,16.9771,0.4875
28,34.5695,0.4893,17.4351,0.4910
29,34.3443,0.5053,16.5943,0.4910
30,32.1587,0.4824,18.3610,0.4964
31,33.9249,0.4943,18.6276,0.4839
32,35.7615,0.4856,16.9413,0.5018
33,35.1222,0.4844,16.4267,0.4749
34,32.0400,0.4937,16.1268,0.4749
35,31.3105,0.4844,15.5763,0.4928
36,33.0683,0.4818,16.6799,0.4857
37,32.5172,0.4877,14.8136,0.4821
38,33.7401,0.4852,15.4126,0.5036
39,31.2596,0.5097,13.9170,0.5448
40,29.9250,0.5140,15.1062,0.5341
41,28.4013,0.5121,16.1030,0.5197
42,28.6106,0.5162,16.0669,0.5054
43,29.7887,0.5178,14.9611,0.5215
44,29.9392,0.5176,15.1223,0.5197
45,29.3911,0.5158,14.9387,0.5197
46,29.6538,0.5132,14.4637,0.5323
47,27.6918,0.5158,17.0689,0.5251
48,27.3746,0.5160,14.4952,0.5466
49,28.8639,0.5178,14.7559,0.5269
50,29.5207,0.5250,14.9116,0.5287
51,30.9503,0.5148,14.3742,0.5341
52,28.1154,0.5081,15.1267,0.5054
53,29.5136,0.5142,15.4167,0.5108
54,28.1812,0.5138,16.1042,0.5358
55,28.8161,0.5186,15.5088,0.5358
56,28.2121,0.5244,15.5889,0.5484
