epoch,loss,acc,val_loss,val_acc
1,2.1489,0.5445,2.2169,0.5712
2,2.1451,0.5439,1.9662,0.5850
3,2.1840,0.5499,2.1544,0.5671
4,2.1468,0.5524,1.8738,0.5663
5,2.0980,0.5467,1.9204,0.5728
6,2.0092,0.5503,1.8635,0.5793
7,1.8308,0.5495,1.6163,0.5663
8,1.6807,0.5480,1.5545,0.5590
9,1.6761,0.5506,1.6467,0.5679
10,1.9005,0.5522,1.5885,0.5745
11,1.8482,0.5460,1.5599,0.5736
12,1.7875,0.5481,1.6823,0.5720
13,1.7862,0.5565,1.6338,0.5745
14,1.8516,0.5492,1.6217,0.5761
15,1.7673,0.5523,1.5385,0.5720
16,1.5904,0.5533,1.6914,0.5850
17,1.4881,0.5626,1.7165,0.5785
18,1.5979,0.5604,1.6159,0.5785
19,1.5651,0.5658,1.5858,0.5915
20,1.7810,0.5647,1.8164,0.5842
21,1.8360,0.5733,1.8299,0.6005
22,1.8136,0.5711,1.8360,0.6037
23,1.7258,0.5747,1.8178,0.5980
24,1.6496,0.5774,1.7056,0.6086
25,1.6324,0.5835,1.6723,0.6062
26,1.7513,0.5823,1.5894,0.5980
27,1.6501,0.5854,1.5524,0.6086
28,1.5087,0.5925,1.5430,0.6078
29,1.5243,0.5908,1.4846,0.6086
30,1.5202,0.5988,1.5077,0.6127
31,1.5196,0.5937,1.5066,0.6111
32,1.5364,0.5940,1.5602,0.6086
33,1.5317,0.5963,1.5861,0.6151
34,1.4682,0.5964,1.4969,0.6257
35,1.4567,0.5940,1.4200,0.6225
36,1.4618,0.5964,1.3812,0.6225
37,1.4141,0.5962,1.3565,0.6176
38,1.4238,0.6028,1.3590,0.6192
39,1.3381,0.6037,1.2568,0.6363
40,1.3544,0.6105,1.2093,0.6387
41,1.3013,0.6122,1.2231,0.6379
42,1.2529,0.6148,1.2595,0.6322
43,1.2924,0.6094,1.1373,0.6615
44,1.2378,0.6205,1.0982,0.6509
45,1.2711,0.6178,1.1107,0.6664
46,1.2276,0.6247,1.0335,0.6558
47,1.1837,0.6268,1.0046,0.6680
48,1.1360,0.6308,1.0397,0.6623
49,1.1305,0.6313,1.0069,0.6631
50,1.1434,0.6353,0.9604,0.6932
51,1.1887,0.6453,0.9994,0.7014
52,1.1111,0.6520,1.0153,0.6924
53,1.0903,0.6513,0.9545,0.6827
54,1.0599,0.6404,0.9685,0.6753
55,1.0704,0.6460,0.9515,0.6770
56,1.0318,0.6475,0.8741,0.6778
57,1.0496,0.6382,0.8909,0.6745
58,0.9952,0.6401,0.9414,0.6908
59,0.9971,0.6499,0.8967,0.6908
60,1.0026,0.6533,0.8214,0.6908
61,0.9667,0.6472,0.8324,0.6932
62,0.9654,0.6468,0.8302,0.6892
63,0.9270,0.6495,0.7819,0.6916
64,0.9393,0.6491,0.7837,0.6932
65,0.9789,0.6500,0.8221,0.6998
66,0.9415,0.6557,0.8848,0.7014
67,0.9329,0.6641,0.8707,0.7063
68,0.9598,0.6639,0.8389,0.7120
69,0.9661,0.6568,0.8176,0.6981
70,0.9165,0.6615,0.8523,0.7046
71,0.9065,0.6605,0.8087,0.7079
72,0.9033,0.6626,0.7730,0.6924
73,0.8637,0.6513,0.7693,0.6810
74,0.8628,0.6543,0.8097,0.6762
75,0.8638,0.6571,0.7548,0.6819
76,0.8633,0.6570,0.7130,0.6916
77,0.8556,0.6587,0.7174,0.6973
78,0.8523,0.6623,0.7247,0.6973
79,0.8505,0.6550,0.6803,0.7046
80,0.8382,0.6585,0.6985,0.6989
81,0.8459,0.6539,0.7139,0.6892
82,0.8433,0.6579,0.7139,0.6835
83,0.8143,0.6597,0.6928,0.6859
84,0.8132,0.6587,0.6825,0.6916
85,0.8126,0.6628,0.7259,0.6859
86,0.8003,0.6612,0.7214,0.6753
87,0.8006,0.6625,0.7385,0.6794
88,0.8102,0.6590,0.6902,0.6924
89,0.7850,0.6571,0.7106,0.6810
90,0.7842,0.6522,0.6909,0.6827
91,0.7972,0.6452,0.7108,0.6827
92,0.7951,0.6324,0.6878,0.6265
93,0.7710,0.6192,0.6886,0.6273
94,0.7529,0.6206,0.6971,0.6363
95,0.7346,0.6210,0.6919,0.6452
96,0.7462,0.6285,0.6788,0.6477
97,0.7742,0.6386,0.6976,0.6737
98,0.7566,0.6323,0.6925,0.6705
99,0.7594,0.6339,0.6925,0.6688
100,0.7593,0.6274,0.6907,0.6721
101,0.7459,0.6307,0.7009,0.6753
102,0.7387,0.6400,0.6861,0.6778
103,0.7419,0.6384,0.6868,0.6786
104,0.7315,0.6345,0.6951,0.6623
105,0.7316,0.6426,0.6759,0.6697
106,0.7255,0.6384,0.6887,0.6672
107,0.7393,0.6398,0.6746,0.6705
108,0.7228,0.6426,0.6837,0.6729
109,0.7102,0.6431,0.6719,0.6753
110,0.7160,0.6369,0.6756,0.6770
111,0.7126,0.6401,0.6700,0.6753
112,0.7135,0.6483,0.6721,0.6794
113,0.7150,0.6486,0.6703,0.6810
114,0.7048,0.6514,0.6789,0.6843
115,0.7194,0.6545,0.6971,0.6867
116,0.6930,0.6573,0.6974,0.6876
117,0.6999,0.6557,0.6771,0.6876
118,0.7044,0.6517,0.6544,0.6867
119,0.6899,0.6555,0.6458,0.6867
120,0.7112,0.6563,0.6581,0.6835
121,0.6961,0.6557,0.6686,0.6884
122,0.7005,0.6493,0.6587,0.6908
123,0.6953,0.6605,0.6616,0.6859
124,0.6897,0.6623,0.6347,0.6949
125,0.6920,0.6641,0.6634,0.6900
126,0.6881,0.6593,0.6992,0.6876
127,0.6926,0.6564,0.6753,0.6859
128,0.6875,0.6544,0.6457,0.6859
129,0.6930,0.6565,0.6566,0.6876
130,0.6891,0.6663,0.6535,0.6941
131,0.6890,0.6630,0.6459,0.6957
132,0.6785,0.6634,0.6398,0.6981
133,0.6830,0.6680,0.6424,0.6981
134,0.6780,0.6691,0.6492,0.6973
