epoch,loss,acc,val_loss,val_acc
1,0.5630,0.7081,0.3790,0.9192
2,0.3422,0.8756,0.2096,0.9598
3,0.2857,0.8918,0.1710,0.9655
4,0.2785,0.8927,0.1542,0.9693
5,0.2676,0.8969,0.1563,0.9664
6,0.2634,0.8991,0.1522,0.9707
7,0.2571,0.9012,0.1422,0.9726
8,0.2536,0.9039,0.1407,0.9698
9,0.2524,0.9031,0.1299,0.9740
10,0.2487,0.9012,0.1352,0.9702
11,0.2424,0.9063,0.1339,0.9712
12,0.2491,0.9011,0.1511,0.9646
13,0.2437,0.9052,0.1323,0.9693
14,0.2436,0.9059,0.1251,0.9702
15,0.2417,0.9061,0.1200,0.9721
16,0.2439,0.9023,0.1453,0.9636
17,0.2374,0.9082,0.1392,0.9650
18,0.2346,0.9093,0.1252,0.9688
19,0.2327,0.9093,0.1269,0.9674
20,0.2291,0.9140,0.1193,0.9707
21,0.2309,0.9108,0.1186,0.9693
22,0.2280,0.9130,0.1137,0.9707
23,0.2275,0.9148,0.1154,0.9712
24,0.2274,0.9164,0.1244,0.9674
25,0.2181,0.9186,0.1101,0.9712
