epoch,loss,acc,val_loss,val_acc
1,0.7187,0.5989,0.5551,0.5925
2,0.6014,0.6184,0.5481,0.6526
3,0.5936,0.6347,0.5408,0.6899
4,0.5829,0.6561,0.5323,0.7272
5,0.5835,0.6572,0.5231,0.7536
6,0.5737,0.6659,0.5130,0.7921
7,0.5652,0.6811,0.5018,0.8341
8,0.5515,0.6953,0.4898,0.8618
9,0.5374,0.7048,0.4760,0.8786
10,0.5327,0.7263,0.4608,0.9002
11,0.5171,0.7335,0.4445,0.9111
12,0.5072,0.7404,0.4305,0.9147
13,0.4925,0.7640,0.4154,0.9279
14,0.4777,0.7724,0.4009,0.9327
15,0.4588,0.7927,0.3795,0.9471
16,0.4487,0.7990,0.3665,0.9495
17,0.4335,0.8059,0.3475,0.9567
18,0.4098,0.8248,0.3333,0.9567
19,0.3958,0.8373,0.3127,0.9603
20,0.3694,0.8551,0.2890,0.9651
21,0.3551,0.8622,0.2654,0.9663
22,0.3416,0.8662,0.2443,0.9663
23,0.3200,0.8788,0.2217,0.9700
24,0.2944,0.8907,0.1942,0.9748
25,0.2747,0.9004,0.1666,0.9796
26,0.2455,0.9118,0.1406,0.9808
27,0.2244,0.9137,0.1213,0.9844
28,0.2021,0.9217,0.1041,0.9868
29,0.1758,0.9356,0.0920,0.9868
30,0.1660,0.9392,0.0794,0.9904
31,0.1481,0.9445,0.0698,0.9904
32,0.1279,0.9546,0.0622,0.9928
33,0.1264,0.9556,0.0572,0.9928
34,0.1121,0.9599,0.0550,0.9928
35,0.1086,0.9643,0.0482,0.9952
36,0.0967,0.9683,0.0469,0.9964
37,0.0952,0.9675,0.0449,0.9964
38,0.0902,0.9699,0.0390,0.9976
39,0.0851,0.9723,0.0361,0.9976
40,0.0784,0.9731,0.0348,0.9964
41,0.0743,0.9775,0.0434,0.9952
42,0.0749,0.9769,0.0310,0.9976
43,0.0660,0.9787,0.0305,0.9988
44,0.0652,0.9793,0.0292,0.9976
45,0.0601,0.9808,0.0281,0.9988
46,0.0572,0.9833,0.0285,0.9976
47,0.0601,0.9830,0.0287,0.9976
48,0.0557,0.9838,0.0275,0.9976
49,0.0535,0.9842,0.0267,0.9988
50,0.0571,0.9816,0.0263,0.9988
51,0.0513,0.9861,0.0263,0.9988
52,0.0567,0.9834,0.0256,0.9988
53,0.0465,0.9884,0.0262,0.9988
54,0.0502,0.9866,0.0259,0.9988
55,0.0489,0.9873,0.0256,0.9988
56,0.0494,0.9858,0.0258,0.9988
57,0.0463,0.9876,0.0254,0.9988
58,0.0427,0.9894,0.0254,0.9988
59,0.0441,0.9890,0.0254,0.9988
60,0.0427,0.9890,0.0253,0.9988
61,0.0421,0.9894,0.0252,0.9988
62,0.0437,0.9884,0.0255,0.9988
63,0.0413,0.9888,0.0251,0.9988
64,0.0420,0.9892,0.0247,0.9988
65,0.0426,0.9877,0.0248,0.9988
66,0.0417,0.9894,0.0246,0.9988
67,0.0419,0.9889,0.0241,0.9988
68,0.0397,0.9912,0.0240,0.9988
69,0.0401,0.9908,0.0245,0.9988
70,0.0406,0.9896,0.0243,0.9988
71,0.0385,0.9920,0.0242,0.9988
72,0.0388,0.9909,0.0242,0.9988
73,0.0377,0.9924,0.0241,0.9988
74,0.0365,0.9908,0.0241,0.9988
75,0.0395,0.9901,0.0241,0.9988
76,0.0381,0.9906,0.0241,0.9988
77,0.0359,0.9935,0.0236,0.9988
78,0.0369,0.9913,0.0241,0.9988
79,0.0369,0.9912,0.0239,0.9988
80,0.0344,0.9929,0.0233,0.9988
81,0.0345,0.9935,0.0234,0.9988
82,0.0370,0.9917,0.0234,0.9988
83,0.0330,0.9937,0.0233,0.9988
84,0.0347,0.9913,0.0230,0.9988
85,0.0349,0.9914,0.0235,0.9988
86,0.0329,0.9936,0.0227,0.9988
87,0.0338,0.9918,0.0228,0.9988
88,0.0324,0.9935,0.0233,0.9988
89,0.0363,0.9930,0.0217,1.0000
90,0.0383,0.9910,0.0220,1.0000
91,0.0337,0.9926,0.0221,1.0000
92,0.0359,0.9921,0.0224,0.9988
93,0.0344,0.9932,0.0227,0.9988
94,0.0333,0.9917,0.0224,0.9988
95,0.0310,0.9937,0.0222,0.9988
96,0.0313,0.9947,0.0220,0.9988
97,0.0317,0.9939,0.0219,0.9988
98,0.0316,0.9936,0.0220,0.9988
99,0.0320,0.9929,0.0223,0.9988
100,0.0324,0.9933,0.0218,0.9988
101,0.0312,0.9932,0.0216,0.9988
102,0.0303,0.9940,0.0217,0.9988
103,0.0316,0.9932,0.0221,0.9988
104,0.0305,0.9928,0.0217,0.9988
105,0.0305,0.9941,0.0216,0.9988
106,0.0296,0.9941,0.0218,0.9988
107,0.0297,0.9944,0.0218,0.9988
108,0.0317,0.9928,0.0213,0.9988
109,0.0294,0.9945,0.0208,1.0000
110,0.0283,0.9948,0.0207,1.0000
111,0.0302,0.9936,0.0208,1.0000
112,0.0295,0.9944,0.0206,1.0000
113,0.0299,0.9940,0.0220,0.9988
114,0.0305,0.9929,0.0226,0.9988
115,0.0310,0.9932,0.0217,0.9988
116,0.0294,0.9932,0.0215,0.9988
117,0.0295,0.9943,0.0219,0.9988
118,0.0440,0.9933,0.0208,1.0000
119,0.0288,0.9939,0.0206,1.0000
120,0.0314,0.9925,0.0206,1.0000
121,0.0301,0.9936,0.0209,1.0000
122,0.0301,0.9937,0.0211,0.9988
123,0.0297,0.9943,0.0211,0.9988
124,0.0293,0.9939,0.0211,0.9988
125,0.0298,0.9939,0.0210,0.9988
126,0.0290,0.9941,0.0208,0.9988
127,0.0276,0.9959,0.0208,0.9988
128,0.0296,0.9940,0.0208,0.9988
129,0.0288,0.9937,0.0209,0.9988
130,0.0279,0.9952,0.0206,1.0000
131,0.0291,0.9951,0.0198,1.0000
132,0.0271,0.9964,0.0198,1.0000
133,0.0275,0.9956,0.0198,1.0000
134,0.0310,0.9922,0.0200,1.0000
135,0.0288,0.9937,0.0199,1.0000
136,0.0273,0.9959,0.0199,1.0000
137,0.0278,0.9944,0.0199,1.0000
138,0.0278,0.9945,0.0201,1.0000
139,0.0287,0.9948,0.0199,1.0000
140,0.0268,0.9953,0.0204,0.9988
141,0.0274,0.9940,0.0199,1.0000
142,0.0267,0.9951,0.0199,1.0000
143,0.0275,0.9939,0.0198,1.0000
144,0.0266,0.9951,0.0199,1.0000
145,0.0281,0.9926,0.0195,1.0000
146,0.0271,0.9940,0.0193,1.0000
147,0.0283,0.9935,0.0192,1.0000
148,0.0259,0.9952,0.0192,1.0000
149,0.0240,0.9965,0.0192,1.0000
150,0.0257,0.9952,0.0192,1.0000
151,0.0259,0.9959,0.0191,1.0000
152,0.0261,0.9944,0.0191,1.0000
153,0.0267,0.9949,0.0190,1.0000
154,0.0261,0.9949,0.0189,1.0000
155,0.0254,0.9952,0.0189,1.0000
156,0.0248,0.9959,0.0189,1.0000
157,0.0265,0.9943,0.0188,1.0000
158,0.0270,0.9933,0.0187,1.0000
159,0.0260,0.9948,0.0187,1.0000
160,0.0264,0.9944,0.0186,1.0000
161,0.0255,0.9953,0.0186,1.0000
162,0.0272,0.9948,0.0186,1.0000
163,0.0247,0.9965,0.0185,1.0000
164,0.0261,0.9948,0.0185,1.0000
165,0.0247,0.9960,0.0185,1.0000
166,0.0268,0.9944,0.0184,1.0000
167,0.0266,0.9945,0.0183,1.0000
168,0.0261,0.9947,0.0183,1.0000
169,0.0246,0.9957,0.0183,1.0000
170,0.0241,0.9963,0.0183,1.0000
171,0.0269,0.9929,0.0183,1.0000
172,0.0248,0.9953,0.0183,1.0000
173,0.0269,0.9939,0.0182,1.0000
174,0.0255,0.9948,0.0182,1.0000
175,0.0242,0.9941,0.0181,1.0000
176,0.0241,0.9964,0.0185,1.0000
177,0.0237,0.9960,0.0183,1.0000
178,0.0247,0.9939,0.0181,1.0000
179,0.0252,0.9948,0.0182,1.0000
180,0.0234,0.9961,0.0180,1.0000
181,0.0245,0.9956,0.0180,1.0000
182,0.0242,0.9948,0.0180,1.0000
183,0.0237,0.9949,0.0179,1.0000
184,0.0250,0.9944,0.0179,1.0000
185,0.0251,0.9943,0.0179,1.0000
186,0.0233,0.9963,0.0180,1.0000
187,0.0234,0.9961,0.0179,1.0000
188,0.0247,0.9947,0.0179,1.0000
189,0.0233,0.9961,0.0178,1.0000
190,0.0227,0.9959,0.0179,1.0000
191,0.0229,0.9961,0.0177,1.0000
192,0.0235,0.9955,0.0176,1.0000
193,0.0235,0.9963,0.0176,1.0000
194,0.0234,0.9957,0.0176,1.0000
195,0.0225,0.9967,0.0176,1.0000
196,0.0216,0.9968,0.0176,1.0000
197,0.0226,0.9967,0.0175,1.0000
198,0.0240,0.9951,0.0174,1.0000
199,0.0232,0.9955,0.0174,1.0000
200,0.0219,0.9967,0.0174,1.0000
201,0.0224,0.9960,0.0173,1.0000
202,0.0224,0.9953,0.0172,1.0000
203,0.0223,0.9955,0.0172,1.0000
204,0.0225,0.9960,0.0170,1.0000
205,0.0216,0.9965,0.0169,1.0000
206,0.0244,0.9948,0.0169,1.0000
207,0.0229,0.9963,0.0169,1.0000
208,0.0213,0.9969,0.0169,1.0000
209,0.0231,0.9949,0.0169,1.0000
210,0.0215,0.9965,0.0169,1.0000
211,0.0207,0.9967,0.0167,1.0000
212,0.0209,0.9965,0.0167,1.0000
213,0.0212,0.9960,0.0166,1.0000
214,0.0218,0.9956,0.0166,1.0000
215,0.0218,0.9960,0.0165,1.0000
216,0.0210,0.9963,0.0165,1.0000
217,0.0213,0.9960,0.0164,1.0000
