epoch,loss,acc,val_loss,val_acc
1,0.6108,0.6810,0.5582,0.7433
2,0.5438,0.7662,0.4917,0.8054
3,0.4945,0.7860,0.4477,0.8072
4,0.4563,0.7939,0.4076,0.8063
5,0.4232,0.8077,0.3702,0.8573
6,0.3867,0.8384,0.3284,0.8703
7,0.3542,0.8589,0.3042,0.9110
8,0.3319,0.8764,0.2780,0.9110
9,0.3123,0.8854,0.2572,0.9175
10,0.2929,0.8925,0.2407,0.9222
11,0.2787,0.8998,0.2294,0.9203
12,0.2675,0.9028,0.2179,0.9379
13,0.2570,0.9065,0.2158,0.9361
14,0.2450,0.9074,0.2152,0.9212
15,0.2344,0.9147,0.2004,0.9240
16,0.2278,0.9152,0.1876,0.9435
17,0.2197,0.9194,0.1826,0.9398
18,0.2134,0.9227,0.1783,0.9527
19,0.2053,0.9236,0.1702,0.9416
20,0.2004,0.9272,0.1647,0.9527
21,0.1954,0.9285,0.1628,0.9481
22,0.1920,0.9312,0.1570,0.9490
23,0.1856,0.9338,0.1783,0.9231
24,0.1786,0.9370,0.1470,0.9555
25,0.1764,0.9388,0.1465,0.9518
26,0.1692,0.9410,0.1408,0.9592
27,0.1680,0.9409,0.1429,0.9574
28,0.1637,0.9444,0.1310,0.9601
29,0.1567,0.9477,0.1547,0.9500
30,0.1515,0.9497,0.1270,0.9583
31,0.1461,0.9510,0.1242,0.9564
32,0.1438,0.9526,0.1191,0.9666
33,0.1417,0.9532,0.1245,0.9500
34,0.1380,0.9559,0.1091,0.9629
35,0.1337,0.9559,0.1159,0.9546
36,0.1318,0.9585,0.1035,0.9676
37,0.1276,0.9582,0.1140,0.9722
38,0.1290,0.9607,0.1040,0.9657
39,0.1229,0.9616,0.0970,0.9666
40,0.1197,0.9620,0.1041,0.9583
41,0.1191,0.9610,0.0938,0.9703
42,0.1146,0.9649,0.0894,0.9722
43,0.1135,0.9642,0.0863,0.9694
44,0.1084,0.9661,0.0847,0.9703
45,0.1088,0.9658,0.0875,0.9694
46,0.1081,0.9662,0.0799,0.9722
47,0.1048,0.9686,0.0965,0.9750
48,0.1017,0.9679,0.0792,0.9759
49,0.0994,0.9713,0.0748,0.9796
50,0.0965,0.9722,0.0718,0.9768
51,0.0987,0.9715,0.0858,0.9629
52,0.0927,0.9711,0.0821,0.9750
53,0.0916,0.9732,0.0685,0.9741
54,0.0926,0.9716,0.0668,0.9787
55,0.0912,0.9727,0.0661,0.9768
56,0.0860,0.9756,0.0672,0.9787
57,0.0883,0.9735,0.0617,0.9778
58,0.0875,0.9742,0.0792,0.9648
59,0.0853,0.9747,0.0685,0.9768
60,0.0838,0.9752,0.0646,0.9787
61,0.0835,0.9757,0.0583,0.9815
62,0.0807,0.9773,0.0634,0.9787
63,0.0785,0.9776,0.0568,0.9796
64,0.0797,0.9768,0.0575,0.9852
65,0.0773,0.9780,0.0665,0.9778
66,0.0777,0.9764,0.0522,0.9824
67,0.0784,0.9766,0.0523,0.9815
68,0.0757,0.9778,0.0569,0.9805
69,0.0769,0.9775,0.0528,0.9815
70,0.0724,0.9776,0.0526,0.9805
71,0.0761,0.9781,0.0584,0.9824
72,0.0735,0.9780,0.0503,0.9824
73,0.0708,0.9792,0.0482,0.9815
74,0.0728,0.9790,0.0534,0.9833
75,0.0696,0.9784,0.0504,0.9805
76,0.0714,0.9778,0.0508,0.9833
77,0.0701,0.9792,0.0574,0.9815
78,0.0715,0.9780,0.0485,0.9852
79,0.0697,0.9788,0.0461,0.9833
80,0.0686,0.9798,0.0457,0.9824
81,0.0678,0.9788,0.0472,0.9842
82,0.0694,0.9790,0.0431,0.9833
83,0.0642,0.9815,0.0465,0.9861
84,0.0643,0.9810,0.0457,0.9824
85,0.0657,0.9821,0.0413,0.9852
86,0.0659,0.9816,0.0646,0.9815
87,0.0628,0.9812,0.0479,0.9870
88,0.0644,0.9806,0.0429,0.9852
89,0.0645,0.9807,0.0453,0.9842
90,0.0636,0.9815,0.0475,0.9852
91,0.0620,0.9815,0.0484,0.9842
92,0.0625,0.9822,0.0420,0.9852
93,0.0647,0.9805,0.0380,0.9870
94,0.0622,0.9818,0.0454,0.9852
95,0.0621,0.9815,0.0426,0.9842
96,0.0612,0.9806,0.0450,0.9842
97,0.0620,0.9814,0.0364,0.9852
98,0.0589,0.9826,0.0372,0.9852
99,0.0586,0.9815,0.0448,0.9852
100,0.0590,0.9828,0.0396,0.9889
101,0.0578,0.9829,0.0372,0.9861
102,0.0596,0.9818,0.0371,0.9852
103,0.0577,0.9832,0.0427,0.9842
104,0.0596,0.9836,0.0373,0.9852
105,0.0622,0.9823,0.0373,0.9880
106,0.0578,0.9833,0.0370,0.9870
107,0.0566,0.9845,0.0366,0.9842
108,0.0572,0.9826,0.0451,0.9898
109,0.0554,0.9833,0.0356,0.9880
110,0.0597,0.9828,0.0348,0.9889
111,0.0549,0.9843,0.0336,0.9870
112,0.0571,0.9826,0.0335,0.9889
113,0.0549,0.9838,0.0335,0.9889
114,0.0544,0.9839,0.0321,0.9889
115,0.0537,0.9840,0.0362,0.9870
116,0.0550,0.9828,0.0411,0.9870
117,0.0536,0.9846,0.0530,0.9805
118,0.0530,0.9836,0.0364,0.9898
119,0.0541,0.9853,0.0362,0.9898
120,0.0533,0.9846,0.0308,0.9889
121,0.0541,0.9838,0.0321,0.9880
122,0.0562,0.9846,0.0387,0.9842
123,0.0534,0.9852,0.0301,0.9889
124,0.0548,0.9844,0.0432,0.9842
125,0.0523,0.9847,0.0363,0.9861
126,0.0544,0.9844,0.0303,0.9889
127,0.0503,0.9841,0.0359,0.9852
