epoch,loss,acc,val_loss,val_acc
1,0.6413,0.6287,0.6136,0.6401
2,0.6003,0.6756,0.5844,0.7829
3,0.5593,0.7534,0.5200,0.7820
4,0.5111,0.7845,0.4690,0.8024
5,0.4599,0.8012,0.4102,0.8071
6,0.4114,0.8183,0.3661,0.8247
7,0.3745,0.8467,0.3452,0.8265
8,0.3438,0.8663,0.3027,0.8952
9,0.3193,0.8781,0.3623,0.8414
10,0.3003,0.8885,0.5594,0.7848
11,0.2867,0.8909,0.2789,0.8868
12,0.2752,0.8945,0.2446,0.9184
13,0.2636,0.8984,0.2499,0.8998
14,0.2537,0.9017,0.2247,0.9230
15,0.2402,0.9089,0.2424,0.9017
16,0.2345,0.9094,0.2148,0.9184
17,0.2291,0.9120,0.2206,0.9128
18,0.2199,0.9190,0.2040,0.9258
19,0.2153,0.9193,0.2022,0.9230
20,0.2092,0.9206,0.2651,0.8878
21,0.2084,0.9190,0.2318,0.9045
22,0.2007,0.9231,0.1887,0.9378
23,0.1923,0.9257,0.1813,0.9378
24,0.1877,0.9345,0.1703,0.9434
25,0.1876,0.9324,0.2620,0.8989
26,0.1854,0.9306,0.1692,0.9434
27,0.1715,0.9367,0.1768,0.9443
28,0.1693,0.9384,0.1514,0.9481
29,0.1584,0.9441,2.2272,0.6447
30,0.1963,0.9383,0.1422,0.9499
31,0.1492,0.9508,0.1385,0.9573
32,0.1442,0.9506,0.1270,0.9564
33,0.1430,0.9505,0.1299,0.9583
34,0.1335,0.9565,0.1312,0.9518
35,0.1338,0.9546,0.1137,0.9629
36,0.1259,0.9587,0.1534,0.9406
37,0.1218,0.9583,0.1215,0.9508
38,0.1213,0.9584,3.8018,0.3850
39,0.1484,0.9545,0.0927,0.9703
40,0.1104,0.9636,0.1208,0.9759
41,0.1043,0.9669,0.7954,0.6763
42,0.1079,0.9643,1.5714,0.6345
43,0.1078,0.9658,0.1798,0.9323
44,0.0935,0.9680,0.1168,0.9527
45,0.0935,0.9689,0.1115,0.9518
46,0.0889,0.9707,0.0686,0.9814
47,0.0846,0.9718,0.5382,0.8840
48,0.0875,0.9715,0.0702,0.9666
49,0.0797,0.9744,0.0633,0.9814
50,0.0791,0.9748,0.0601,0.9768
51,0.0760,0.9760,0.0761,0.9620
52,0.0742,0.9754,0.0544,0.9796
53,0.0716,0.9771,0.0618,0.9768
54,0.0701,0.9775,0.0570,0.9852
55,0.0718,0.9771,0.0618,0.9731
56,0.0674,0.9794,0.0519,0.9814
57,0.0678,0.9773,0.0495,0.9824
58,0.0655,0.9792,0.1051,0.9629
59,0.0675,0.9776,0.0609,0.9750
60,0.0656,0.9795,0.0760,0.9768
61,0.0654,0.9800,0.0448,0.9833
62,0.0655,0.9789,0.0671,0.9703
63,0.0596,0.9801,0.0436,0.9852
64,0.0599,0.9810,0.0588,0.9796
65,0.0599,0.9809,0.1584,0.9518
66,0.0607,0.9797,0.0584,0.9759
67,0.0576,0.9806,0.0424,0.9833
68,0.0558,0.9827,0.0489,0.9842
69,0.0559,0.9814,0.0395,0.9879
70,0.0538,0.9830,0.2063,0.9388
71,0.0565,0.9818,0.0486,0.9824
72,0.0527,0.9837,0.0388,0.9852
73,0.0563,0.9821,0.0403,0.9833
74,0.0514,0.9833,0.0392,0.9814
75,0.0545,0.9819,0.0429,0.9824
76,0.0509,0.9829,0.0358,0.9861
77,0.0529,0.9823,0.0350,0.9879
78,0.0496,0.9839,0.0412,0.9833
79,0.0528,0.9822,0.0376,0.9852
80,0.0479,0.9850,0.0408,0.9824
81,0.0485,0.9841,0.0340,0.9870
82,0.0514,0.9817,0.0371,0.9842
83,0.0494,0.9835,0.0337,0.9889
84,0.0484,0.9846,0.0343,0.9861
85,0.0494,0.9829,0.0382,0.9852
86,0.0495,0.9838,0.0360,0.9842
87,0.0483,0.9841,0.0344,0.9889
88,0.0471,0.9841,0.0400,0.9833
89,0.0475,0.9842,0.0510,0.9824
90,0.0487,0.9839,0.0353,0.9889
91,0.0470,0.9833,0.0321,0.9879
92,0.0486,0.9834,3.3780,0.7913
93,0.0798,0.9808,0.0534,0.9833
94,0.0444,0.9848,0.0361,0.9879
95,0.0432,0.9864,0.0357,0.9870
96,0.0461,0.9848,0.0522,0.9824
97,0.0466,0.9843,0.0485,0.9842
98,0.0443,0.9850,0.0379,0.9852
99,0.0430,0.9862,0.0383,0.9889
100,0.0449,0.9840,0.0338,0.9870
101,0.0442,0.9847,0.0362,0.9861
102,0.0423,0.9867,0.0337,0.9889
103,0.0502,0.9821,0.0348,0.9907
104,0.0420,0.9861,0.0382,0.9889
105,0.0431,0.9872,0.0300,0.9907
106,0.0447,0.9847,0.0321,0.9870
107,0.0417,0.9868,0.0289,0.9898
108,0.0420,0.9865,0.0304,0.9898
109,0.0449,0.9851,0.0309,0.9898
110,0.0422,0.9863,0.0291,0.9889
